Study: 2.16.840.1.113669.632.20.1211.10000398054
Series: 1.3.12.2.1107.5.1.4.58006.30000007020507000578100001046
SpacingX: 0.62109375
SpacingY: 0.62109375
SpacingZ: 1.0

label: micronodules
localisation: peripheral/sub_pleural
slice_number: 34
nb_points_on_contour: 270
231.50451879008457 97.50999560596739
232.25629964052553 98.26177645640827
233.0080804909664 98.76296369003556
233.5092677245937 99.51474454047644
234.26104857503458 100.01593177410373
235.0128294254755 100.51711900773101
235.76461027591643 101.01830624135829
236.51639112635735 101.2688998581719
237.26817197679821 101.77008709179918
238.27054644405274 102.02068070861282
239.02232729449366 102.02068070861282
240.02470176174825 102.02068070861282
241.52826346263004 102.02068070861282
242.1084932134405 101.84899409780365
242.6121344188773 101.84899409780365
242.9478952225018 101.84899409780365
243.28365602612632 101.84899409780365
243.87123743246917 102.01687449961591
244.5427590397182 102.43657550414653
245.21428064696727 102.6044559059588
245.80186205331015 102.77233630777104
246.38944345965302 103.10809711139555
247.06096506690207 103.1920373123017
247.8164268750572 103.35991771411396
248.4040082814001 103.61173831683232
248.90764948683687 103.69567851773846
249.4952308931798 103.69567851773846
249.99887209861657 103.69567851773846
250.4185731031472 103.69567851773846
250.83827410767782 103.69567851773846
251.42585551402072 103.69567851773846
251.6776761167391 103.69567851773846
252.09737712126977 103.69567851773846
252.51707812580037 103.69567851773846
252.8528389294249 103.69567851773846
253.18859973304941 103.5277981159262
253.4404203357678 103.10809711139555
253.7761811393923 102.77233630777104
254.0280017421107 102.52051570505267
254.27982234482906 102.43657550414653
254.27982234482906 102.10081470052202
254.27982234482906 101.429293093273
254.27982234482906 101.00959208874237
254.4477027466413 100.58989108421171
254.53164294754748 100.25413028058722
254.6155831484536 100.00230967786882
254.6155831484536 99.66654887424431
254.6155831484536 99.41472827152595
254.6155831484536 99.16290766880755
254.6155831484536 98.91108706608915
254.6155831484536 98.49138606155853
254.6155831484536 98.155625257934
254.6155831484536 97.81986445430951
254.6155831484536 97.56804385159111
254.6155831484536 97.14834284706046
