Study: 2.16.840.1.113669.632.20.1211.10000050280
Series: 1.2.840.113704.1.111.4056.1121430081.6
SpacingX: 0.685546875
SpacingY: 0.685546875
SpacingZ: 10.0

label: micronodules
localisation: peripheral/sub_pleural
slice_number: 4
nb_points_on_contour: 129
150.0713125810528 206.32430806496603
149.0093939044766 206.32430806496603
147.9474752279004 206.32430806496603
146.88555655132419 206.67828095715808
145.823637874748 207.3862267415423
144.7617191981718 207.74019963373433
143.6998005215956 207.74019963373433
142.63788184501936 208.44814541811846
141.5759631684432 208.44814541811846
140.514044491867 208.44814541811846
139.4521258152908 208.44814541811846
138.39020713871457 208.44814541811846
137.32828846213837 208.44814541811846
136.26636978556218 208.44814541811846
135.20445110898595 208.44814541811846
134.14253243240975 208.44814541811846
133.08061375583353 208.44814541811846
132.01869507925733 208.44814541811846
130.9567764026811 208.44814541811846
129.8948577261049 208.44814541811846
128.83293904952868 207.74019963373433
127.77102037295248 207.0322538493502
126.70910169637625 205.97033517277396
125.64718301980005 205.26238938838986
124.58526434322386 204.5544436040057
123.52334566664763 203.49252492742946
122.46142699007143 202.78457914304536
121.39950831349523 202.07663335866124
120.69156252911111 201.01471468208499
119.62964385253488 200.30676889770083
118.56772517595869 199.59882311331674
117.50580649938246 199.2448502211247
116.44388782280626 198.53690443674054
115.38196914623006 198.1829315445485
114.32005046965384 197.4749857601643
113.61210468526974 196.41306708358812
112.55018600869354 195.705121299204
112.19621311650144 194.64320262262774
111.13429443992521 194.28922973043566
110.42634865554109 193.2273110538595
109.36442997896489 192.51936526947537
108.65648419458074 191.45744659289912
107.94853841019662 190.39552791632295
106.88661973362039 189.68758213193883
105.8247010570442 188.2716905631705
104.762782380468 187.20977188659432
103.70086370389177 186.14785321001807
102.63894502731557 185.0859345334419
101.57702635073937 184.73196164124985
100.51510767416318 183.67004296467366
99.45318899758695 183.31607007248152
98.39127032101075 182.96209718028948
97.32935164443455 182.96209718028948
96.26743296785835 182.6081242880974
95.20551429128213 182.6081242880974
94.14359561470593 182.6081242880974
93.08167693812973 182.96209718028948
92.37373115374558 184.02401585686573
92.0197582615535 185.0859345334419
91.66578536936143 186.14785321001807
91.66578536936143 187.20977188659432
91.66578536936143 188.2716905631705
91.66578536936143 189.3336092397467
91.66578536936143 190.39552791632295
91.66578536936143 191.45744659289912
91.66578536936143 192.51936526947537
92.0197582615535 193.58128394605157
92.0197582615535 194.64320262262774
92.0197582615535 195.705121299204
92.72770404593763 196.7670399757802
93.08167693812973 197.82895865235636
94.14359561470593 198.89087732893262
95.20551429128213 199.59882311331674
96.26743296785835 200.30676889770083
97.32935164443455 200.30676889770083
98.39127032101075 201.01471468208499
99.0992161053949 202.07663335866124
99.80716188977902 203.1385520352374
100.1611347819711 204.20047071181367
100.86908056635522 205.26238938838986
101.93099924293142 206.32430806496603
102.63894502731557 207.3862267415423
103.34689081169975 208.44814541811846
104.40880948827592 209.15609120250258
105.47072816485215 209.86403698688676
106.53264684142835 209.86403698688676
107.59456551800454 209.86403698688676
108.65648419458074 209.86403698688676
109.71840287115697 209.86403698688676
110.78032154773317 210.21800987907883
111.84224022430936 210.57198277127088
112.90415890088559 210.92595566346296
113.96607757746179 211.63390144784708
115.02799625403799 212.3418472322312
116.08991493061419 213.40376590880746
117.15183360719041 214.46568458538363
117.85977939157459 215.52760326195988
118.21375228376661 216.58952193853605
119.62964385253488 218.0054135073043
120.69156252911111 218.35938639949637
121.75348120568731 218.71335929168845
122.8153998822635 219.4213050760726
123.87731855883973 219.77527796826465
124.93923723541593 220.12925086045672
126.00115591199213 220.4832237526488
127.06307458856836 220.83719664484084
128.12499326514455 221.19116953703292
129.18691194172075 221.54514242922502
130.60280351048903 221.54514242922502
131.66472218706522 221.54514242922502
132.72664086364142 221.54514242922502
133.78855954021765 221.54514242922502
134.85047821679385 221.54514242922502
135.91239689337004 221.54514242922502
138.03623424652247 221.54514242922502
139.09815292309867 221.54514242922502
140.1600715996749 221.54514242922502
141.22199027625112 221.54514242922502
142.28390895282732 221.19116953703292
143.34582762940352 220.4832237526488
143.34582762940352 219.4213050760726
142.99185473721144 217.2974677229202
144.05377341378764 216.94349483072813
145.11569209036384 216.235549046344
145.823637874748 215.17363036976775
146.53158365913217 214.11171169319158
147.23952944351626 213.04979301661538
148.30144812009246 212.3418472322312
148.6554210122846 211.27992855565503
slice_number: 5
nb_points_on_contour: 81
124.58526434322386 221.19116953703292
123.52334566664763 220.4832237526488
122.46142699007143 219.77527796826467
121.04553542130316 218.35938639949637
119.98361674472699 218.0054135073043
118.56772517595869 216.94349483072813
117.50580649938246 215.52760326195988
115.73594203842217 214.81965747757567
114.67402336184597 213.7577388009995
113.61210468526974 213.40376590880746
112.19621311650144 212.3418472322312
110.78032154773317 211.63390144784708
109.71840287115697 210.92595566346296
108.65648419458074 209.86403698688676
107.94853841019662 208.8021183103105
107.24059262581247 207.74019963373433
106.17867394923624 206.67828095715808
105.47072816485215 205.6163622805819
104.40880948827592 204.5544436040057
103.70086370389177 203.49252492742946
102.63894502731557 202.78457914304536
101.57702635073937 201.72266046646916
100.86908056635522 200.6607417898929
99.80716188977902 199.9527960055088
99.0992161053949 198.89087732893262
98.03729742881868 198.1829315445485
96.97537875224245 197.12101286797224
95.91346007566625 196.41306708358812
94.85154139909005 195.35114840701186
93.78962272251385 194.28922973043566
92.72770404593763 193.2273110538595
91.66578536936143 192.51936526947537
90.60386669278523 192.16539237728327
89.541948016209 191.8114194850912
88.48002933963281 191.8114194850912
88.12605644744076 192.87333816166745
87.77208355524868 193.93525683824365
87.77208355524868 194.99717551481982
87.77208355524868 196.05909419139607
87.77208355524868 197.12101286797224
87.77208355524868 198.1829315445485
87.77208355524868 199.2448502211247
87.77208355524868 200.30676889770083
88.12605644744076 201.72266046646916
88.83400223182488 202.78457914304536
89.89592090840111 203.49252492742946
91.31181247716938 204.5544436040057
92.37373115374558 205.6163622805819
93.43564983032178 205.97033517277396
94.14359561470593 207.0322538493502
94.85154139909005 208.0941725259264
95.5594871834742 209.15609120250258
96.6214058600504 209.51006409469463
96.97537875224245 210.57198277127085
97.6833245366266 211.63390144784705
98.39127032101075 212.69582012442325
98.7452432132028 213.75773880099948
99.45318899758695 214.81965747757567
100.51510767416318 215.52760326195985
101.57702635073937 216.23554904634398
102.63894502731557 216.58952193853602
103.70086370389177 216.9434948307281
104.762782380468 217.29746772292017
105.8247010570442 217.65144061511222
106.88661973362039 218.35938639949637
107.94853841019662 219.06733218388052
109.01045708677282 220.12925086045672
110.07237576334902 220.83719664484084
110.42634865554109 221.89911532141707
111.48826733211732 222.60706110580122
112.55018600869352 223.31500689018534
113.96607757746179 223.31500689018537
115.02799625403799 223.31500689018537
116.08991493061419 223.31500689018537
117.50580649938246 223.31500689018537
118.56772517595869 223.31500689018537
119.62964385253488 223.31500689018537
120.69156252911111 223.31500689018537
121.75348120568731 223.31500689018537
122.81539988226353 223.31500689018537
123.87731855883976 223.31500689018537
slice_number: 7
nb_points_on_contour: 87
96.97537875224245 210.21800987907883
96.97537875224245 209.15609120250258
96.97537875224245 208.0941725259264
96.97537875224245 207.0322538493502
96.6214058600504 205.97033517277396
96.6214058600504 204.9084164961978
96.6214058600504 203.84649781962153
96.26743296785835 202.78457914304536
96.26743296785835 201.3686875742771
96.26743296785835 200.30676889770083
95.91346007566625 199.2448502211247
95.91346007566625 198.1829315445485
95.91346007566625 196.7670399757802
95.20551429128213 195.705121299204
95.20551429128213 194.64320262262774
94.85154139909005 193.58128394605157
94.49756850689798 192.16539237728327
94.14359561470593 190.74950080851502
94.14359561470593 189.3336092397467
93.78962272251385 188.2716905631705
93.43564983032178 187.20977188659432
93.08167693812973 186.14785321001807
93.08167693812973 185.0859345334419
92.72770404593763 184.02401585686573
92.72770404593763 182.96209718028948
92.37373115374558 181.9001785037133
92.0197582615535 180.8382598271371
91.66578536936143 179.77634115056085
90.95783958497731 178.71442247398468
90.24989380059316 177.65250379740843
89.541948016209 176.59058512083223
88.48002933963281 175.8826393364481
87.41811066305661 175.17469355206399
86.35619198648041 174.82072065987188
85.29427330990418 174.11277487548776
84.23235463332799 174.11277487548776
83.17043595675179 174.11277487548776
82.10851728017556 174.11277487548776
81.04659860359936 174.11277487548776
79.98467992702317 174.11277487548776
78.92276125044697 174.11277487548776
77.86084257387074 174.11277487548776
76.79892389729454 174.11277487548776
75.73700522071833 174.11277487548776
75.0290594363342 175.17469355206399
74.67508654414212 176.23661222864018
74.67508654414212 177.29853090521635
74.32111365195006 178.71442247398468
74.32111365195006 179.77634115056085
74.32111365195006 180.8382598271371
74.32111365195006 181.9001785037133
74.67508654414212 182.96209718028948
73.967140759758 184.37798874905775
74.32111365195006 185.43990742563395
74.67508654414212 186.50182610221015
75.38303232852626 187.56374477878637
76.09097811291039 188.97963634755465
76.44495100510248 190.04155502413087
76.79892389729454 191.10347370070707
76.79892389729454 192.16539237728327
77.15289678948659 193.22731105385947
77.15289678948659 194.28922973043566
77.50686968167868 195.35114840701186
77.86084257387074 196.4130670835881
78.21481546606282 197.4749857601643
78.56878835825489 198.5369044367405
78.92276125044697 199.5988231133167
79.27673414263901 200.6607417898929
79.63070703483109 201.72266046646914
79.98467992702317 202.78457914304533
80.69262571140732 203.84649781962153
81.04659860359936 204.90841649619776
81.75454438798351 205.97033517277396
82.46249017236764 207.03225384935018
82.81646306455971 208.09417252592638
83.87838174113594 208.8021183103105
84.58632752552003 209.86403698688673
85.64824620209626 210.57198277127085
86.35619198648041 211.63390144784705
87.41811066305661 212.69582012442325
88.48002933963281 213.40376590880743
89.89592090840111 214.46568458538363
90.95783958497731 214.81965747757567
92.0197582615535 214.81965747757567
93.43564983032178 214.81965747757567
94.49756850689798 214.81965747757567
95.5594871834742 214.81965747757567
slice_number: 8
nb_points_on_contour: 137
115.02799625403799 227.56268159649022
113.96607757746179 227.20870870429815
112.90415890088559 226.50076291991397
111.84224022430936 225.79281713552984
110.78032154773317 225.08487135114572
109.71840287115697 224.3769255667616
108.65648419458074 224.02295267456947
107.59456551800454 224.02295267456947
106.53264684142835 224.02295267456947
105.47072816485215 224.02295267456947
104.40880948827592 224.02295267456947
102.99291791950765 224.02295267456947
101.93099924293142 224.02295267456947
100.86908056635522 224.02295267456947
99.80716188977902 223.66897978237742
99.45318899758695 222.60706110580125
98.7452432132028 221.54514242922505
98.03729742881868 220.12925086045675
97.6833245366266 219.06733218388055
97.32935164443455 218.0054135073043
96.6214058600504 216.94349483072813
96.26743296785835 215.88157615415193
95.91346007566625 214.81965747757567
94.85154139909005 214.11171169319158
94.14359561470593 213.04979301661538
93.08167693812973 212.3418472322312
92.0197582615535 211.63390144784708
91.31181247716938 210.57198277127088
90.60386669278523 209.51006409469463
89.89592090840111 208.0941725259264
89.18797512401696 207.0322538493502
88.83400223182488 205.97033517277396
88.48002933963281 204.9084164961978
88.12605644744076 203.84649781962153
88.12605644744076 202.78457914304536
88.12605644744076 201.72266046646916
87.77208355524868 200.6607417898929
87.77208355524868 199.59882311331674
87.77208355524868 198.53690443674054
87.77208355524868 197.4749857601643
87.41811066305661 196.41306708358812
87.41811066305661 195.35114840701186
87.06413777086453 193.93525683824365
86.71016487867246 192.51936526947537
86.00221909428834 191.45744659289912
85.29427330990418 190.39552791632295
84.94030041771214 188.97963634755465
84.23235463332799 187.91771767097848
83.52440884894384 186.85579899440228
83.17043595675179 185.79388031782602
82.46249017236764 184.73196164124985
82.10851728017556 183.67004296467366
81.40057149579144 182.6081242880974
80.69262571140732 181.54620561152123
79.98467992702317 180.48428693494498
79.27673414263901 179.42236825836878
78.56878835825489 178.3604495817926
77.50686968167868 178.00647668960053
76.44495100510248 178.00647668960053
75.38303232852626 178.00647668960053
74.32111365195006 178.3604495817926
73.6131678675659 179.42236825836878
72.90522208318177 180.48428693494498
72.90522208318177 181.54620561152123
72.90522208318177 182.6081242880974
72.90522208318177 183.67004296467366
72.90522208318177 184.73196164124985
72.90522208318177 185.79388031782602
72.90522208318177 186.85579899440228
72.90522208318177 187.91771767097848
72.90522208318177 188.97963634755465
72.90522208318177 190.0415550241309
73.25919497537386 191.10347370070707
73.967140759758 192.16539237728327
75.38303232852626 192.87333816166745
75.73700522071833 193.93525683824365
76.44495100510248 194.99717551481982
77.50686968167868 196.41306708358812
77.86084257387074 197.4749857601643
78.21481546606282 198.53690443674054
78.92276125044697 199.59882311331674
78.92276125044697 200.6607417898929
78.92276125044697 201.72266046646916
79.27673414263901 202.78457914304536
79.63070703483109 203.84649781962153
80.69262571140732 204.5544436040057
81.04659860359936 205.6163622805819
81.04659860359936 206.67828095715808
81.40057149579144 207.74019963373433
81.40057149579144 208.8021183103105
81.40057149579144 209.86403698688676
82.46249017236764 210.92595566346296
83.52440884894384 211.63390144784708
84.58632752552003 212.3418472322312
84.94030041771214 213.75773880099948
85.64824620209626 214.81965747757567
86.00221909428834 215.8815761541519
86.71016487867246 216.9434948307281
87.41811066305661 218.0054135073043
87.77208355524868 219.06733218388052
88.12605644744076 220.12925086045672
88.48002933963281 221.19116953703292
89.18797512401696 222.25308821360915
89.541948016209 223.31500689018534
89.89592090840111 224.37692556676157
90.24989380059316 225.43884424333777
90.95783958497731 226.50076291991397
91.66578536936143 227.5626815964902
92.72770404593763 228.27062738087432
93.43564983032178 229.33254605745051
94.49756850689798 230.04049184183464
95.20551429128213 231.10241051841086
96.26743296785835 231.81035630279501
97.32935164443455 232.51830208717914
98.39127032101075 232.87227497937118
99.45318899758695 233.9341936559474
100.51510767416318 234.64213944033156
101.57702635073937 235.35008522471568
102.63894502731557 236.4120039012919
103.70086370389177 237.11994968567603
104.762782380468 237.82789547006018
105.8247010570442 238.5358412544443
106.88661973362039 238.8898141466364
107.94853841019662 239.59775993102053
109.01045708677282 239.9517328232126
110.07237576334902 240.30570571540466
111.13429443992521 240.65967860759673
112.19621311650144 240.65967860759673
113.25813179307764 240.30570571540466
114.32005046965384 239.9517328232126
115.02799625403799 238.8898141466364
115.38196914623006 237.82789547006018
115.38196914623006 236.765976793484
115.38196914623006 235.70405811690776
115.38196914623006 234.64213944033156
115.73594203842214 233.58022076375536
115.73594203842214 232.51830208717914
slice_number: 9
nb_points_on_contour: 200
153.49374686448124 199.04730118493433
152.96286242025016 197.98553229647254
152.1665357539037 196.65832118589492
151.1047668654418 195.06566785320197
150.30844019909523 194.26934118685546
149.2466713106333 192.94213007627798
148.45034464428676 192.4112456320471
146.59224908947832 191.08403452146965
144.99959575678537 190.28770785512307
144.20326909043885 189.75682341089222
143.4069424240924 188.96049674454565
142.3451735356305 188.1641700781991
141.54884686928392 187.63328563396823
140.487077980822 186.83695896762163
139.69075131447548 186.57151674550622
138.6289824260135 186.30607452339078
137.5672135375515 185.77519007915964
136.77088687120502 185.77519007915964
135.17823353851207 185.24430563492876
134.1164646500501 184.9788634128133
132.65653242841486 184.58070007964005
131.19660020677972 184.18253674646675
130.24883061829695 183.67004296467363
129.18691194172075 183.67004296467363
128.12499326514455 184.37798874905775
127.06307458856836 185.08593453344187
126.70910169637625 186.14785321001807
125.64718301980005 186.85579899440225
124.58526434322386 187.2097718865943
123.52334566664763 187.2097718865943
122.46142699007143 187.2097718865943
121.39950831349523 187.2097718865943
120.337589636919 186.14785321001807
119.62964385253488 185.08593453344187
119.27567096034281 184.0240158568657
118.72081576735144 183.3862100801202
117.92448910100504 183.3862100801202
117.12816243465846 183.3862100801202
116.06639354619654 183.3862100801202
114.73918243561903 183.3862100801202
112.88108688081056 183.12076785800474
111.5538757702331 183.12076785800474
110.4921068817711 182.85532563588933
109.43033799330914 182.85532563588933
108.63401132696265 182.85532563588933
107.04135799426967 182.58988341377386
105.44870466157673 182.58988341377386
103.85605132888375 182.58988341377386
103.05972466253726 182.58988341377386
102.2633979961908 182.58988341377386
101.20162910772882 182.58988341377386
100.40530244138233 182.58988341377386
99.60897577503587 182.58988341377386
98.81264910868936 182.85532563588933
97.48543799811188 183.12076785800474
96.15822688753443 183.3862100801202
94.83101577695695 183.65165230223568
93.76924688849499 184.18253674646675
92.97292022214847 184.44797896858216
92.17659355580201 184.7134211906977
91.38026688945553 184.9788634128133
90.31849800099354 185.77519007915964
89.52217133464708 186.57151674550622
87.77208355524868 186.50182610221015
86.71016487867246 187.20977188659432
85.64824620209626 187.91771767097848
84.58632752552003 187.91771767097848
83.52440884894384 188.2716905631705
82.46249017236764 188.62566345536257
81.75454438798354 189.68758213193883
81.75454438798354 190.74950080851502
81.75454438798354 191.8114194850912
81.75454438798354 192.87333816166745
81.75454438798354 193.93525683824365
82.10851728017556 195.35114840701186
82.10851728017556 196.41306708358812
82.10851728017556 197.4749857601643
81.40057149579144 198.53690443674054
80.33865281921521 199.24485022112475
80.33865281921521 200.30676889770083
79.63070703483109 201.36868757427715
79.27673414263901 202.43060625085332
78.56878835825489 203.49252492742946
78.56878835825489 204.55444360400577
78.56878835825489 205.6163622805819
78.56878835825489 206.67828095715808
78.56878835825489 207.7401996337344
78.56878835825489 208.8021183103105
78.92276125044697 209.86403698688682
79.27673414263901 211.27992855565506
79.98467992702317 212.3418472322312
80.33865281921521 213.4037659088075
80.69262571140732 214.46568458538363
81.40057149579144 215.5276032619599
82.10851728017556 216.58952193853608
82.46249017236764 217.65144061511222
82.81646306455971 218.7133592916885
83.17043595675179 219.7752779682647
83.87838174113597 220.83719664484084
84.58632752552003 221.89911532141713
86.71016487867246 222.25308821360923
87.41811066305661 223.31500689018537
88.48002933963281 224.02295267456947
89.541948016209 224.7308984589537
90.60386669278523 225.43884424333785
91.66578536936143 225.43884424333785
92.72770404593763 225.43884424333785
93.78962272251385 225.43884424333785
94.85154139909005 224.02295267456947
95.20551429128213 222.96103399799333
95.20551429128213 221.89911532141716
95.20551429128213 220.83719664484084
96.26743296785835 220.12925086045678
97.32935164443455 219.77527796826473
98.39127032101075 220.83719664484084
99.45318899758695 221.89911532141718
100.51510767416318 222.6070611058013
101.22305345854733 223.66897978237742
102.28497213512352 224.37692556676168
102.99291791950765 225.43884424333788
103.70086370389177 226.50076291991397
104.762782380468 227.5626815964903
105.8247010570442 228.62460027306645
106.88661973362039 229.33254605745051
107.94853841019662 229.6865189496426
109.01045708677282 230.39446473402685
110.07237576334902 230.74843762621893
111.13429443992521 231.10241051841098
112.19621311650144 231.45638341060302
113.25813179307764 231.81035630279504
114.32005046965384 232.51830208717914
115.73594203842217 233.58022076375548
116.44388782280626 234.64213944033162
117.50580649938246 235.35008522471568
118.21375228376661 236.41200390129202
118.92169806815082 237.4739225778682
119.62964385253488 238.5358412544443
119.98361674472704 239.59775993102065
120.337589636919 240.65967860759676
121.04553542130316 241.72159728417307
122.10745409787947 242.4295430685572
123.16937277445558 243.13748885294132
123.52334566664763 244.1994075295174
124.58526434322386 244.55338042170948
125.64718301980005 244.55338042170948
126.70910169637625 243.84543463732535
127.77102037295248 243.13748885294132
128.83293904952868 242.78351596074927
129.8948577261049 242.07557017636512
130.9567764026811 241.0136514997888
131.66472218706522 239.95173282321272
132.72664086364142 239.24378703882857
133.78855954021765 238.88981414663652
134.85047821679385 238.5358412544443
135.91239689337004 238.5358412544443
136.97431556994627 238.5358412544443
138.03623424652247 238.5358412544443
139.09815292309867 238.5358412544443
140.1600715996749 238.5358412544443
141.22199027625112 238.5358412544443
142.28390895282732 238.5358412544443
143.34582762940354 238.18186836225223
144.40774630597974 237.4739225778682
145.46966498255597 236.7659767934841
146.17761076694006 235.70405811690776
146.88555655132419 234.64213944033162
147.9474752279004 233.93419365594752
149.0093939044766 233.58022076375548
150.0713125810528 233.2262478715634
151.13323125762903 232.87227497937118
152.19514993420523 232.51830208717914
153.25706861078143 232.51830208717914
154.31898728735763 232.51830208717914
155.38090596393386 231.81035630279504
155.38090596393386 230.74843762621893
155.38090596393386 229.6865189496426
155.38090596393386 228.62460027306645
155.38090596393386 227.5626815964903
155.38090596393386 226.50076291991397
155.38090596393386 225.43884424333788
155.38090596393386 224.37692556676168
155.38090596393386 223.31500689018537
155.38090596393386 222.25308821360926
155.88272686352065 221.6098900647515
156.4136113077516 220.81356339840502
156.94449575198257 220.01723673205842
157.74082241832906 218.9554678435964
158.53714908467555 217.62825673301896
158.80259130679104 216.83193006667264
159.33347575102204 216.03560340032612
159.5989179731375 215.23927673397952
159.864360195253 214.17750784551754
160.39524463948405 213.11573895705556
160.66068686159952 212.05397006859357
160.926129083715 210.99220118013173
160.926129083715 209.93043229166975
161.1915713058305 209.1341056253232
161.1915713058305 208.33777895897663
161.1915713058305 207.54145229263034
161.1915713058305 206.47968340416836
nb_points_on_contour: 114
285.41853125588176 179.6700189705033
285.41853125588176 178.8736923041568
285.15308903376626 178.07736563781032
284.3567623674198 177.28103897146383
283.5604357010733 177.01559674934833
282.7641090347268 177.01559674934833
281.4368979241494 176.48471230511734
280.64057125780283 176.21927008300187
279.8442445914564 175.68838563877085
279.0479179251099 175.15750119453986
278.25159125876337 174.8920589724244
277.45526459241694 174.36117452819343
276.65893792607045 174.0957323060779
275.86261125972396 174.0957323060779
275.0662845933775 173.83029008396238
274.269957927031 173.56484786184694
273.4736312606845 173.29940563973142
272.4118623722225 173.03396341761595
271.3500934837606 172.76852119550043
270.5537668174141 172.50307897338496
269.7574401510676 172.50307897338496
268.9611134847211 172.23763675126946
268.16478681837464 171.97219452915394
267.36846015202815 171.70675230703847
266.57213348568166 171.44131008492297
265.7758068193352 171.17586786280748
264.9794801529887 170.91042564069198
264.1831534866422 170.91042564069198
263.38682682029577 170.6449834185765
262.3250579318338 170.379541196461
261.2632890433718 170.1140989743455
260.4669623770253 169.84865675223
259.6706357106788 169.84865675223
258.87430904433234 169.5832145301145
258.0779823779859 169.5832145301145
256.4853290452929 169.0523300858835
255.68900237894644 168.78688786376802
254.8926757125999 168.78688786376802
254.09634904625347 168.52144564165252
253.30002237990698 168.25600341953702
252.5036957135605 167.99056119742153
251.707369047214 167.99056119742153
250.9110423808675 167.99056119742153
250.11471571452103 167.99056119742153
248.7875046039436 167.99056119742153
247.99117793759706 167.99056119742153
247.19485127125057 167.99056119742153
246.39852460490414 167.99056119742153
245.33675571644216 167.99056119742153
244.54042905009564 168.25600341953702
243.74410238374918 168.52144564165252
242.9477757174027 169.0523300858835
242.15144905105623 169.5832145301145
241.35512238470972 170.379541196461
240.82423794047872 171.17586786280748
240.82423794047872 171.97219452915394
240.82423794047872 172.76852119550043
241.35512238470972 173.56484786184694
241.8860068289407 174.36117452819343
242.6823334952872 174.8920589724244
243.2132179395182 175.68838563877085
244.00954460586465 176.75015452723284
244.80587127221116 177.28103897146383
245.60219793855762 178.07736563781032
246.39852460490414 178.6082500820413
246.92940904913513 179.4045767483878
247.72573571548162 179.6700189705033
248.52206238182805 180.20090341473428
249.3183890481746 180.73178785896528
250.11471571452103 180.99723008108077
250.9110423808675 181.26267230319624
251.707369047214 181.52811452531176
252.5036957135605 181.79355674742723
253.30002237990698 182.32444119165825
254.09634904625347 182.58988341377372
254.8926757125999 182.85532563588922
255.68900237894644 183.12076785800468
256.4853290452929 183.12076785800468
257.28165571163936 183.65165230223568
258.0779823779859 183.65165230223568
258.87430904433234 183.91709452435117
259.6706357106788 184.1825367464667
