Study: 1.2.840.113619.2.30.1.1762288805.1919.1058767666.924
Series: 1.2.840.113619.2.30.1.1762288805.1919.1058767666.928
SpacingX: 0.703125
SpacingY: 0.703125
SpacingZ: 10.0

label: fibrosis
localisation: basal
slice_number: 10
nb_points_on_contour: 261
156.10533752521854 203.6318808706643
155.98676883993545 203.157606129532
155.98676883993545 202.80190007368273
155.98676883993545 202.44619401783348
155.98676883993545 202.09048796198425
155.98676883993545 201.73478190613505
155.98676883993545 201.37907585028574
155.98676883993545 201.0233697944365
155.98676883993545 200.66766373858727
155.86820015465236 200.311957682738
155.74963146936926 199.9562516268888
155.5124940988031 199.6005455710395
155.15678804295385 199.12627082990718
154.91965067238766 198.7705647740579
154.68251330182153 198.41485871820868
154.44537593125534 198.05915266235945
154.08966987540612 197.82201529179326
153.85253250483993 197.46630923594404
153.4968264489907 197.22917186537785
153.25968907842451 196.87346580952862
152.9039830225753 196.75489712424556
152.548276966726 196.75489712424556
152.19257091087678 196.75489712424556
151.95543354031062 197.22917186537785
151.71829616974446 197.5848779212271
151.59972748446137 197.9405839770764
151.48115879917827 198.53342740349177
151.36259011389518 198.88913345934102
151.36259011389518 199.24483951519025
151.36259011389518 199.6005455710395
151.36259011389518 199.9562516268888
151.36259011389518 200.311957682738
151.36259011389518 200.78623242387033
151.36259011389518 201.1419384797196
151.36259011389518 201.61621322085193
151.24402142861214 201.9719192767012
151.00688405804596 202.3276253325504
150.88831537276286 202.68333138839967
150.53260931691364 203.0390374442489
150.41404063163054 203.39474350009814
150.17690326106435 203.75044955594743
149.93976589049822 204.10615561179665
149.70262851993203 204.4618616676459
149.3469224640828 204.58043035292894
148.99121640823353 204.93613640877822
148.7540790376674 205.41041114991054
148.27980429653502 205.8846858910429
148.0426669259689 206.24039194689217
147.6869608701196 206.24039194689217
147.3312548142704 206.35896063217524
146.97554875842116 206.59609800274137
146.73841138785497 206.95180405859065
146.38270533200574 207.30751011443988
146.0269992761565 207.54464748500607
145.67129322030723 207.9003535408553
145.43415584974107 208.25605959670457
145.07844979389182 208.37462828198764
144.84131242332566 208.84890302312
144.24846899691025 209.32317776425228
143.892762941061 209.56031513481847
143.53705688521177 209.9160211906677
143.1813508293625 209.9160211906677
142.82564477351326 210.15315856123385
142.469938717664 210.39029593180004
142.23280134709785 210.74600198764927
142.11423266181475 211.10170804349852
142.11423266181475 211.4574140993478
142.11423266181475 211.81312015519703
141.8770952912486 212.16882621104628
141.52138923539934 212.40596358161244
141.1656831795501 212.7616696374617
140.80997712370083 212.8802383227448
140.4542710678516 213.11737569331092
140.09856501200233 213.235944378594
139.7428589561531 213.235944378594
139.38715290030382 213.235944378594
139.03144684445462 212.99880700802785
138.7943094738884 212.64310095217863
138.4386034180392 212.64310095217863
138.08289736218995 212.64310095217863
137.7271913063407 212.64310095217863
137.37148525049145 212.64310095217863
136.89721050935913 212.7616696374617
136.4229357682268 212.8802383227448
136.06722971237753 212.99880700802785
135.5929549712452 212.99880700802785
135.23724891539598 212.99880700802785
134.8815428595467 213.11737569331092
134.52583680369747 213.47308174916014
134.17013074784822 213.59165043444327
133.5772873214328 214.30306254614175
133.22158126558355 214.42163123142484
132.86587520973433 214.42163123142484
132.51016915388504 214.42163123142484
132.15446309803582 214.42163123142484
131.79875704218657 214.42163123142484
131.4430509863373 214.42163123142484
130.968776245205 214.42163123142484
130.6130701893557 214.42163123142484
130.1387954482234 214.42163123142484
129.78308939237417 214.42163123142484
129.42738333652488 214.18449386085868
129.3088146512418 213.82878780500943
128.95310859539256 213.47308174916014
128.83453991010947 213.11737569331092
128.71597122482643 212.7616696374617
128.59740253954334 212.40596358161244
128.24169648369408 212.28739489632935
127.88599042784483 212.05025752576321
127.29314700142942 211.9316888404801
126.93744094558018 211.81312015519703
126.58173488973092 211.81312015519703
126.22602883388167 211.81312015519703
125.57390106482471 211.81312015519703
124.92177329576776 211.81312015519703
124.56606723991851 211.81312015519703
124.21036118406927 211.81312015519703
123.73608644293694 211.81312015519703
123.3803803870877 211.81312015519703
123.02467433123844 211.81312015519703
122.66896827538919 211.81312015519703
122.31326221953995 211.81312015519703
121.8389874784076 211.81312015519703
121.48328142255838 211.81312015519703
121.00900668142603 211.81312015519703
120.65330062557678 212.05025752576321
120.29759456972755 212.28739489632935
119.8233198285952 212.5245322668955
119.11190771689672 212.7616696374617
118.63763297576438 212.99880700802785
118.28192691991512 213.11737569331092
117.92622086406587 213.3545130638771
117.68908349349971 214.06592517557556
117.57051480821664 214.42163123142484
117.57051480821664 214.7773372872741
117.21480875236739 215.13304334312335
117.21480875236739 215.48874939897257
117.21480875236739 215.84445545482183
117.21480875236739 216.20016151067108
117.21480875236739 216.55586756652033
117.21480875236739 216.9115736223696
117.21480875236739 217.2672796782188
117.21480875236739 217.62298573406807
117.33337743765047 217.97869178991732
117.68908349349971 217.97869178991732
118.16335823463206 217.97869178991732
118.5190642904813 217.97869178991732
118.87477034633055 217.97869178991732
119.23047640217979 218.09726047520041
119.58618245802904 218.21582916048348
119.9418885138783 218.33439784576657
120.29759456972755 218.45296653104964
120.65330062557679 218.45296653104964
121.00900668142603 218.57153521633273
121.36471273727528 218.57153521633273
121.8389874784076 218.57153521633273
122.19469353425687 218.69010390161583
122.55039959010611 218.69010390161583
122.90610564595536 218.8086725868989
123.2618117018046 218.8086725868989
123.61751775765386 218.927241272182
123.97322381350311 218.927241272182
124.44749855463544 218.927241272182
124.92177329576776 219.04580995746505
125.51461672218318 219.04580995746505
125.87032277803243 219.04580995746505
126.22602883388167 219.04580995746505
126.58173488973092 219.04580995746505
126.93744094558018 219.16437864274815
127.29314700142942 219.16437864274815
127.64885305727867 219.16437864274815
128.00455911312793 219.28294732803124
128.47883385426024 219.28294732803124
128.8345399101095 219.28294732803124
129.30881465124182 219.28294732803124
129.66452070709107 219.28294732803124
130.02022676294033 219.40151601331434
130.37593281878958 219.40151601331434
130.7316388746388 219.40151601331434
131.0873449304881 219.40151601331434
131.4430509863373 219.40151601331434
131.79875704218657 219.5200846985974
132.15446309803582 219.5200846985974
132.62873783916814 219.5200846985974
132.9844438950174 219.5200846985974
133.34014995086665 219.5200846985974
133.69585600671587 219.5200846985974
134.05156206256515 219.5200846985974
134.40726811841438 219.5200846985974
134.76297417426363 219.5200846985974
135.23724891539598 219.5200846985974
135.7115236565283 219.16437864274815
136.06722971237753 219.16437864274815
136.4229357682268 218.927241272182
136.77864182407603 218.69010390161583
137.1343478799253 218.57153521633273
137.49005393577454 218.33439784576657
137.96432867690686 218.09726047520041
138.32003473275608 217.97869178991732
