Study: 1.2.840.113704.1.111.5304.1102403245.1
Series: 1.2.840.113704.1.111.5304.1102403394.7
SpacingX: 0.66796875
SpacingY: 0.66796875
SpacingZ: 10.0

label: fibrosis
localisation: basal
slice_number: 13
nb_points_on_contour: 87
106.86083704653625 243.34321985640466
106.86083704653625 244.18673184419018
107.4231783717266 245.0302438319757
107.4231783717266 245.87375581976121
107.4231783717266 246.71726780754676
106.57966638394109 247.56077979533228
105.73615439615554 248.12312112052263
104.89264240837002 248.4042917831178
103.76795975798933 248.4042917831178
102.92444777020381 248.4042917831178
101.7997651198231 248.4042917831178
100.95625313203759 248.4042917831178
99.83157048165688 248.4042917831178
98.7068878312762 248.4042917831178
97.86337584349066 248.4042917831178
97.01986385570514 248.4042917831178
95.89518120532443 249.24780377090332
95.05166921753892 249.81014509609366
94.2081572297534 250.65365708387918
93.36464524196786 251.21599840906953
92.52113325418235 251.4971690716647
91.67762126639683 252.05951039685507
90.83410927861131 252.34068105945025
89.99059729082578 252.34068105945025
89.14708530304026 252.34068105945025
88.30357331525474 252.34068105945025
87.46006132746922 252.05951039685507
86.61654933968369 251.7783397342599
86.33537867708851 250.65365708387918
86.05420801449333 249.5289744334985
86.05420801449333 248.68546244571297
86.05420801449333 247.56077979533228
86.05420801449333 246.71726780754676
86.05420801449333 245.87375581976121
86.05420801449333 245.0302438319757
86.05420801449333 244.18673184419018
85.77303735189817 243.34321985640466
85.21069602670781 242.49970786861914
84.36718403892229 241.6561958808336
83.52367205113677 240.81268389304807
82.68016006335125 240.25034256785773
82.11781873816089 239.4068305800722
81.27430675037537 238.84448925488186
80.9931360877802 238.00097726709635
80.43079476258985 237.15746527931083
80.14962409999468 236.3139532915253
80.14962409999468 235.47044130373976
80.14962409999468 234.62692931595424
80.14962409999468 233.78341732816872
80.14962409999468 232.93990534038318
80.14962409999468 232.09639335259766
80.14962409999468 231.25288136481214
79.8684534373995 230.12819871443145
79.8684534373995 229.28468672664593
79.8684534373995 228.4411747388604
79.8684534373995 227.5976627510749
79.8684534373995 226.75415076328937
80.14962409999468 225.91063877550383
81.27430675037537 225.91063877550383
82.11781873816089 225.91063877550383
83.2425013885416 225.91063877550383
84.08601337632712 226.191809438099
85.21069602670781 226.75415076328937
86.33537867708851 227.03532142588455
87.17889066487403 227.5976627510749
88.30357331525474 228.16000407626524
89.14708530304026 228.72234540145558
89.7094266282306 229.5658573892411
90.27176795342096 230.40936937702662
91.11527994120648 231.25288136481214
91.67762126639683 232.09639335259766
92.80230391677753 232.93990534038318
93.64581590456305 233.50224666557355
94.48932789234857 234.0645879907639
95.33283988013409 234.34575865335907
96.17635186791962 234.90809997854942
97.01986385570514 235.1892706411446
97.86337584349066 235.75161196633496
98.7068878312762 236.0327826289301
99.55039981906171 236.59512395412048
100.39391180684723 237.438635941906
101.23742379463275 238.00097726709635
102.0809357824183 238.5633185922867
102.92444777020381 239.4068305800722
103.76795975798933 240.25034256785773
104.61147174577486 241.09385455564325
105.1738130709652 241.93736654342877
nb_points_on_contour: 87
94.48932789234857 153.93094915113915
93.64581590456305 154.4932904763295
92.80230391677753 155.05563180151984
91.958791928992 155.336802464115
