Study: 1.2.124.113532.129.195.3.60.20030403.100010.1136926
Series: 1.2.840.113704.1.111.154.1049453263.6
SpacingX: 0.68359375
SpacingY: 0.68359375
SpacingZ: 10.0

label: ground_glass
localisation: basal
slice_number: 9
nb_points_on_contour: 180
252.86186026506311 158.70507094197274
254.27775183383142 156.58123358882034
255.3396705104076 154.45739623566791
255.69364340259966 153.04150466689964
256.7555620791759 151.27164020593932
257.1095349713679 150.2097215293631
257.46350786356004 149.1478028527869
258.1714536479442 147.37793839182655
258.8793994323283 145.25410103867412
259.23337232452036 144.19218236209792
259.58734521671244 142.42231790113755
259.9413181089045 141.0064263323693
259.9413181089045 139.23656187140892
259.9413181089045 138.17464319483273
259.58734521671244 136.4047787338724
259.23337232452036 134.98888716510413
258.8793994323283 133.57299559633583
258.1714536479442 131.8031311353755
257.8174807557521 130.03326667441513
257.46350786356004 128.2634022134548
257.1095349713679 126.84751064468654
256.04761629479174 125.07764618372619
254.63172472602344 123.66175461495789
252.33090092677503 122.24586304618964
251.1937078361347 120.61619822954964
250.0022154840483 119.42470587746325
249.20788724932402 118.23321352537681
248.4135590145997 117.0417211732904
247.2220666625133 116.2473929385661
246.03057431042689 115.85022882120396
244.83908195834044 115.05590058647968
242.85326137152975 113.86440823439324
240.86744078471904 113.46724411703113
239.67594843263262 112.67291588230685
237.69012784582193 111.87858764758255
236.10147137637335 112.27575176494469
234.9099790242869 112.27575176494469
233.32132255483833 111.87858764758255
232.12983020275192 111.48142353022041
230.54117373330342 110.289931178134
228.95251726385482 109.49560294340972
226.96669667704413 109.49560294340972
225.37804020759555 109.49560294340972
224.18654785550913 109.49560294340972
222.99505550342266 109.49560294340972
221.80356315133625 109.49560294340972
220.6120707992499 109.49560294340972
219.0234143298013 109.49560294340972
217.83192197771487 109.49560294340972
216.64042962562843 109.89276706077183
215.44893727354201 110.289931178134
213.86028080409346 111.08425941285827
212.66878845200705 111.87858764758255
211.47729609992064 112.27575176494469
210.68296786519636 113.86440823439324
210.68296786519636 115.05590058647968
210.68296786519636 116.2473929385661
210.68296786519636 117.43888529065254
210.03114030982277 119.41407990865306
208.26127584886243 119.94503924694118
206.49141138790208 120.47599858522929
202.34252140059138 120.21903411218753
202.34252140059138 121.80769058163608
202.34252140059138 122.9991829337225
202.34252140059138 124.58783940317105
201.94535728322924 126.17649587261963
201.5481931658671 127.36798822470604
201.15102904850497 128.55948057679248
199.5623725790564 129.7509729288789
198.37088022696997 130.54530116360317
197.9737161096078 131.7367935156896
196.38505964015926 133.32544998513816
195.19356728807284 134.91410645458672
194.00207493598643 135.70843468931102
193.6049108186243 136.89992704139743
192.81058258390001 138.09141939348385
191.22192611445143 139.2829117455703
189.63326964500285 140.87156821501884
189.23610552764072 142.06306056710525
188.0446131755543 142.85738880182953
186.8531208234679 143.65171703655383
186.05879258874361 145.24037350600238
184.47013611929503 146.82902997545096
183.27864376720862 147.62335821017524
182.48431553248435 148.81485056226165
182.0871514151222 150.4035070317102
181.29282318039793 151.59499938379665
180.89565906303577 152.7864917358831
180.1013308283115 154.37514820533164
179.70416671094935 155.56664055741805
179.3070025935872 157.55246114422874
179.3070025935872 159.53828173103946
179.3070025935872 160.7297740831259
179.3070025935872 161.92126643521232
179.3070025935872 163.11275878729873
179.3070025935872 164.30425113938514
180.49849494567363 165.09857937410942
182.0871514151222 165.09857937410942
183.27864376720862 165.09857937410942
184.47013611929503 165.09857937410942
185.66162847138148 165.09857937410942
187.25028494083003 165.09857937410942
188.44177729291644 165.09857937410942
189.63326964500285 165.09857937410942
190.8247619970893 165.09857937410942
192.01625434917574 165.09857937410942
193.20774670126215 165.09857937410942
194.7964031707107 164.70141525674728
195.98789552279712 164.70141525674728
196.7822237575214 164.30425113938514
197.9737161096078 165.8929076088337
199.5623725790564 166.687235843558
200.75386493114283 167.48156407828228
201.94535728322924 167.87872819564444
203.13684963531566 168.27589231300658
204.32834198740207 168.27589231300658
205.51983433948848 168.27589231300658
206.7113266915749 167.87872819564444
207.5056549262992 166.687235843558
208.2999831610235 167.08439996092014
209.09431139574778 165.8929076088337
210.68296786519636 164.70141525674728
211.87446021728277 163.907087022023
213.0659525693692 163.907087022023
214.2574449214556 163.907087022023
215.44893727354201 163.907087022023
216.64042962562843 163.907087022023
217.43475786035273 165.09857937410942
217.0375937429906 167.08439996092014
217.0375937429906 168.67305643036872
217.0375937429906 169.86454878245513
217.0375937429906 171.05604113454154
217.0375937429906 172.247533486628
217.0375937429906 173.43902583871437
217.0375937429906 174.6305181908008
217.0375937429906 175.82201054288726
217.0375937429906 177.01350289497367
218.229086095077 177.80783112969795
219.42057844716345 177.01350289497367
220.6120707992499 176.61633877761153
221.80356315133625 176.2191746602494
222.99505550342266 175.82201054288726
224.18654785550913 174.6305181908008
224.58371197287127 173.43902583871437
225.37804020759555 172.247533486628
226.17236844231982 171.85036936926582
228.15818902913054 171.45320525190368
229.34968138121695 171.45320525190368
230.54117373330342 171.45320525190368
231.73266608538984 171.45320525190368
232.9241584374762 171.45320525190368
234.51281490692477 171.45320525190368
236.10147137637335 171.45320525190368
237.2929637284598 171.45320525190368
238.4844560805462 170.6588770171794
239.67594843263262 169.86454878245513
239.67594843263262 168.67305643036872
236.89579961109766 166.29007172619586
235.70430725901122 165.4957434914716
235.70430725901122 164.30425113938514
235.70430725901122 163.11275878729873
235.70430725901122 161.92126643521232
235.70430725901122 160.33260996576377
235.70430725901122 159.14111761367732
235.70430725901122 157.94962526159088
235.70430725901122 156.75813290950447
236.10147137637335 154.77231232269378
236.4986354937355 153.58081997060737
237.69012784582193 153.1836558532452
240.4702766673569 152.38932761852092
241.6617690194433 152.38932761852092
242.85326137152973 152.38932761852092
244.04475372361617 152.7864917358831
244.4419178409783 153.9779840879695
245.23624607570258 155.16947644005592
246.42773842778902 155.9638046747802
247.61923077987547 156.75813290950447
248.81072313196188 157.55246114422874
250.0022154840483 158.74395349631519
250.79654371877257 159.9354458484016
nb_points_on_contour: 115
92.7252250086405 162.31843055257445
91.1365685391919 163.11275878729873
89.54791206974335 163.907087022023
87.9592556002948 165.09857937410942
86.37059913084624 165.8929076088337
85.17910677875983 167.08439996092014
83.98761442667342 167.08439996092014
82.39895795722487 168.27589231300658
80.81030148777626 169.07022054773086
79.61880913568984 169.467384665093
78.42731678360343 170.26171289981727
78.03015266624129 171.45320525190368
77.63298854887915 172.6446976039901
76.83866031415488 174.23335407343865
76.44149619679274 175.82201054288726
75.64716796206847 177.4106670123358
74.455675609982 178.60215936442222
73.66134737525772 180.19081583387077
73.26418325789558 182.1766364206815
73.26418325789558 183.36812877276793
72.86701914053344 184.55962112485435
72.4698550231713 186.1482775943029
72.07269090580917 187.33976994638934
71.67552678844703 188.53126229847572
71.67552678844703 189.7227546505622
71.67552678844703 190.9142470026486
71.67552678844703 192.10573935473502
71.67552678844703 193.69439582418357
71.67552678844703 195.28305229363215
71.67552678844703 196.4745446457186
