Study: 1.2.840.113704.1.111.2864.1119940136.1
Series: 1.2.840.113704.1.111.2864.1119940237.7
SpacingX: 0.84375
SpacingY: 0.84375
SpacingZ: 10.0

label: ground_glass
localisation: apical
slice_number: 4
nb_points_on_contour: 66
175.24474905233052 260.9301134188246
174.0562468248935 259.1473600776691
172.27349348373798 258.55310896395054
170.4907401425824 257.95885785023205
168.7079868014269 257.36460673651357
166.9252334602714 256.770355622795
165.14248011911587 256.770355622795
163.35972677796036 256.770355622795
161.5769734368048 256.770355622795
159.79422009564928 256.770355622795
158.01146675449377 256.770355622795
156.22871341333826 256.770355622795
154.4459600721827 256.770355622795
152.66320673102717 256.770355622795
150.88045338987166 256.770355622795
149.09770004871615 256.770355622795
147.31494670756064 256.770355622795
145.53219336640507 256.770355622795
143.74944002524956 257.36460673651357
141.96668668409404 257.36460673651357
140.18393334293847 257.36460673651357
138.40118000178296 258.55310896395054
136.61842666062745 260.33586230510605
135.42992443319042 262.1186156462616
134.2414222057534 263.9013689874172
134.2414222057534 266.2783734422912
133.6471710920349 268.65537789716524
133.6471710920349 271.03238235203924
133.6471710920349 274.00363792063183
136.0241755469089 279.35189794409837
137.21267777434593 281.1346512852539
138.40118000178296 282.9174046264094
140.18393334293847 285.2944090812835
141.3724355703755 287.077162422439
143.74944002524956 288.85991576359453
145.53219336640507 291.2369202184685
147.90919782127912 292.4254224459056
149.69195116243463 293.0196735596241
151.47470450359015 294.2081757870611
153.8517089584642 295.39667801449815
156.22871341333826 295.99092912821664
158.60571786821225 297.17943135565366
160.38847120936776 297.17943135565366
162.17122455052333 297.17943135565366
163.95397789167885 297.17943135565366
166.3309823465529 297.17943135565366
168.1137356877084 297.17943135565366
170.4907401425824 297.17943135565366
173.46199571117495 297.17943135565366
175.839000166049 297.17943135565366
177.62175350720452 295.99092912821664
179.40450684836009 294.2081757870611
179.40450684836009 291.83117133218707
179.99875796207857 289.454166877313
179.99875796207857 287.077162422439
179.99875796207857 284.700157967565
179.99875796207857 282.9174046264094
179.99875796207857 280.5404001715354
179.99875796207857 278.1633957166614
179.40450684836009 274.00363792063183
178.81025573464154 271.6266334657578
178.21600462092306 269.84388012460226
177.62175350720452 268.06112678344675
177.62175350720452 266.2783734422912
177.02750239348603 263.9013689874172
175.839000166049 262.1186156462616
nb_points_on_contour: 58
317.27076523105416 244.29108223470635
315.4880118898987 243.10258000726932
313.70525854874313 241.9140777798323
311.92250520758756 241.9140777798323
310.1397518664321 241.9140777798323
308.35699852527654 241.9140777798323
306.574245184121 241.9140777798323
304.197240729247 241.9140777798323
302.41448738809146 242.5083288935508
300.0374829332174 243.10258000726932
297.6604784783434 244.29108223470635
295.28347402346935 245.47958446214338
293.50072068231384 246.66808668958038
292.90646956859536 248.45084003073592
291.1237162274398 250.23359337189143
289.93521400000276 252.01634671304694
289.3409628862843 253.7991000542025
288.15246065884725 256.770355622795
286.9639584314102 259.1473600776691
285.7754562039732 260.9301134188246
285.7754562039732 262.7128667599801
