Study: 2.16.840.1.113669.632.20.1211.10000173472
Series: 1.2.840.113704.1.111.4392.1138694337.6
SpacingX: 0.76171875
SpacingY: 0.76171875
SpacingZ: 10.0

label: reticulation
localisation: non-relevant
slice_number: 4
nb_points_on_contour: 237
297.40604846031914 242.50666827049176
297.60463051900024 240.52084768368107
298.3989587537245 238.53502709687035
298.8153495132351 236.67734826935174
298.56475589642145 235.92556741891082
298.31416227960784 235.1737865684699
298.0635686627942 234.42200571802894
297.8129750459805 233.6702248675881
297.8129750459805 232.91844401714715
297.5623814291669 232.1666631667063
297.5623814291669 231.4148823162654
297.31178781235326 230.66310146582447
297.06119419553966 229.91132061538354
296.81060057872605 229.1595397649426
296.56000696191234 228.40775891450176
296.30941334509873 227.6559780640608
296.05881972828513 226.9041972136199
295.5576324946578 226.15241636317901
295.3070388778442 225.40063551273812
294.8058516442169 224.39826104548354
294.3046644105897 223.64648019504267
294.3046644105897 222.89469934460175
293.80347717696236 222.14291849416082
293.55288356014876 221.39113764371987
293.30228994333504 220.639356793279
293.05169632652144 219.88757594283808
293.05169632652144 219.1357950923972
293.05169632652144 218.38401424195627
292.80110270970783 217.6322333915154
292.5505090928941 216.88045254107448
292.0493218592669 216.12867169063352
291.297541008826 215.12629722337903
291.0469473920124 214.3745163729381
290.29516654157146 213.87332913931084
290.04457292475786 213.12154828886995
289.54338569113054 212.369767438429
288.7916048406896 211.8685802048017
288.541011223876 211.11679935436084
287.7892303734351 210.61561212073354
287.5386367566215 209.86383127029268
287.03744952299417 209.11205041985176
286.2856686725533 208.61086318622446
285.5338878221124 207.85908233578357
285.0327005884851 207.10730148534265
284.5315133548578 206.35552063490178
284.0303261212306 205.60373978446086
283.52913888760327 204.8519589340199
283.02795165397606 204.10017808357898
282.52676442034874 203.34839723313812
281.7749835699078 202.34602276588353
281.27379633628055 201.8448355322563
281.0232027194669 201.09305468181537
280.271421869026 200.84246106500177
279.51964101858505 200.3412738313745
279.01845378495784 199.58949298093358
278.2666729345169 199.33889936411992
277.514892084076 198.83771213049263
276.76311123363513 198.3365248968654
276.0113303831942 198.08593128005177
275.2595495327533 197.58474404642448
274.5077686823124 197.08355681279718
273.5053942150579 196.33177596235632
272.75361336461697 195.83058872872903
272.00183251417604 195.32940149510173
271.2500516637351 194.8282142614745
270.4982708132942 194.32702702784724
269.7464899628533 194.07643341103358
268.9947091124124 193.57524617740629
268.2429282619715 193.07405894377905
267.4911474115306 192.82346532696542
266.7393665610897 192.5728717101518
265.9875857106488 192.32227809333813
265.23580486020785 192.0716844765245
264.4840240097669 191.82109085971084
263.73224315932606 191.82109085971084
262.98046230888514 192.0716844765245
262.7298686920715 192.82346532696542
262.2286814584442 193.57524617740629
262.2286814584442 194.32702702784724
262.2286814584442 195.07880787828816
262.2286814584442 195.83058872872903
262.2286814584442 196.8329631959836
262.4792750752579 197.58474404642448
262.98046230888514 198.3365248968654
263.2310559256988 199.08830574730632
263.73224315932606 199.84008659774722
264.2334303929533 200.59186744818808
264.73461762658053 201.343648298629
265.23580486020785 202.09542914906996
265.9875857106488 203.09780361632446
266.7393665610897 204.100178083579
266.9899601779033 204.8519589340199
267.4911474115306 205.60373978446086
267.4911474115306 206.35552063490178
267.4911474115306 207.10730148534265
267.4911474115306 207.85908233578357
267.4911474115306 208.61086318622446
267.4911474115306 209.3626440366654
267.4911474115306 210.11442488710628
267.4911474115306 210.8662057375472
267.4911474115306 211.61798658798813
267.4911474115306 212.369767438429
267.4911474115306 213.12154828886995
267.42015759947753 215.10234417250405
267.02299348211534 217.08816475931474
267.02299348211534 218.6768212287633
267.02299348211534 220.66264181557403
267.02299348211534 221.85413416766045
267.02299348211534 223.83995475447114
267.02299348211534 227.01726769336824
267.02299348211534 228.2087600454547
267.02299348211534 229.4002523975411
267.02299348211534 230.98890886698968
267.02299348211534 232.18040121907615
267.02299348211534 233.76905768852464
267.02299348211534 235.7548782753354
267.02299348211534 237.34353474478394
267.02299348211534 238.53502709687035
266.22866524739106 239.72651944895674
265.0371728953047 240.9180118010432
263.84568054321824 242.1095041531296
262.2570240737697 242.50666827049176
261.4626958390454 243.69816062257814
260.27120348695894 244.0953247399403
259.0797111348726 245.6839812093889
257.8882187827861 246.47830944411317
256.69672643069975 247.27263767883747
256.29956231333756 248.4641300309239
255.90239819597542 250.0527865003724
254.710905843889 252.8329353219074
254.31374172652684 254.42159179135595
254.31374172652684 256.0102482608046
253.91657760916473 257.59890473025314
253.51941349180257 260.77621766915024
253.20731125315334 261.73670995071535
252.4555304027124 261.98730356752895
251.7037495522715 262.2378971843426
250.9519687018306 262.4884908011562
250.2001878513897 262.98967803478354
249.44840700094878 263.24027165159714
248.9472197673215 263.99205250203806
248.9472197673215 264.743833352479
248.9472197673215 265.4956142029199
248.9472197673215 266.2473950533608
248.9472197673215 267.24976952061536
248.9472197673215 268.0015503710562
248.9472197673215 269.0039248383108
248.9472197673215 269.7557056887517
248.9472197673215 270.5074865391926
248.69662615050788 271.2592673896335
247.94484530006696 272.26164185688805
247.4436580664397 273.51460994095623
247.4436580664397 274.26639079139716
247.4436580664397 275.0181716418381
247.4436580664397 275.76995249227895
247.4436580664397 276.52173334271987
247.69425168325333 277.27351419316074
248.1954389168806 278.02529504360166
248.9472197673215 278.526482277229
249.69900061776244 279.0276695108562
250.4507814682033 279.27826312766985
251.20256231864423 279.7794503612971
251.95434316908512 280.2806375949244
252.70612401952604 280.53123121173803
253.45790486996697 281.03241844536535
254.46027933722152 281.28301206217895
255.2120601876624 281.53360567899256
255.9638410381033 281.53360567899256
256.7156218885442 281.53360567899256
257.46740273898513 281.53360567899256
258.21918358942605 281.53360567899256
258.970964439867 281.53360567899256
259.9733389071215 281.53360567899256
260.7251197575624 281.53360567899256
261.47690060800335 281.28301206217895
262.2286814584442 281.28301206217895
262.98046230888514 281.28301206217895
263.73224315932606 281.28301206217895
264.4840240097669 281.28301206217895
265.23580486020785 281.28301206217895
265.9875857106488 280.78182482855163
266.9899601779033 280.53123121173803
267.7417410283442 280.2806375949244
268.49352187878515 280.03004397811077
269.245302729226 279.5288567444835
269.99708357966693 278.7770758940426
270.7488644301078 278.7770758940426
271.5006452805487 278.7770758940426
272.25242613098965 278.526482277229
273.00420698143057 278.2758886604153
273.7559878318715 278.02529504360166
274.5077686823124 278.02529504360166
275.51014314956694 278.02529504360166
276.26192400000787 278.02529504360166
277.0137048504488 277.5241078099744
277.76548570088966 277.02292057634713
278.2666729345169 276.2711397259062
279.01845378495784 276.0205461090926
279.77023463539877 275.2687652586517
280.5220154858397 274.51698440821076
281.0232027194669 273.76520355776984
281.5243899530942 273.01342270732897
282.27617080353514 272.5122354737017
282.7773580371624 271.7604546232608
283.27854527078966 271.00867377281986
284.5315133548578 269.5051120719381
285.78448143892604 268.0015503710562
286.78685590618056 267.24976952061536
287.5386367566215 266.74858228698804
288.0398239902487 265.9968014365471
288.541011223876 265.24502058610625
289.0421984575033 264.4932397356653
289.7939793079442 263.99205250203806
290.29516654157146 263.24027165159714
291.0469473920124 262.4884908011562
291.54813462563965 261.73670995071535
292.29991547608057 261.2355227170881
292.5505090928942 260.48374186664716
292.80110270970783 259.73196101620624
293.3022899433351 258.9801801657653
293.80347717696236 258.2283993153244
294.05407079377596 257.47661846488353
294.8058516442169 256.97543123125627
295.3070388778442 256.22365038081534
295.3070388778442 255.47186953037442
295.5576324946578 254.72008867993353
295.5576324946578 253.96830782949263
295.5576324946578 253.2165269790517
295.5576324946578 252.46474612861078
295.5576324946578 251.7129652781699
295.5576324946578 250.961184427729
295.5576324946578 249.29056031563806
295.5576324946578 247.61993620354718
295.5576324946578 245.94931209145625
295.80822611147147 245.19753124101535
296.30941334509873 244.44575039057443
297.06119419553966 243.94456315694717
slice_number: 5
nb_points_on_contour: 254
301.1791075752595 252.8329353219074
301.5762716926217 251.64144296982101
302.37059992734595 249.65562238301032
302.76776404470803 248.4641300309239
303.1649281620702 247.27263767883747
303.5620922794323 245.08823503334568
303.9592563967945 242.90383238785392
303.9592563967945 241.7123400357675
304.3564205141566 239.32935533159463
304.3564205141566 237.74069886214605
304.3564205141566 236.1520423926975
304.3564205141566 234.9605500406111
304.3564205141566 233.76905768852464
303.9592563967945 232.18040121907615
303.9592563967945 230.98890886698968
303.5620922794323 229.4002523975411
303.5620922794323 228.2087600454547
303.5620922794323 226.62010357600607
303.1649281620702 225.4286112239197
302.76776404470803 223.04562651974683
302.37059992734595 221.85413416766045
301.5762716926217 220.66264181557403
301.5762716926217 218.6768212287633
301.5762716926217 217.4853288766769
301.1791075752595 215.10234417250405
300.7819434578974 213.91085182041763
300.7819434578974 212.7193594683312
299.1932869884488 211.13070299888264
298.3989587537245 209.93921064679617
297.2074664016381 209.14488241207195
296.0159740495517 208.74771829470978
294.8244816974652 207.55622594262337
294.5552580274033 206.85670786852904
294.3046644105897 206.10492701808812
294.05407079377596 205.3531461676472
293.3022899433351 204.85195893401993
293.05169632652144 204.10017808357904
292.0493218592669 203.09780361632448
291.297541008826 202.34602276588356
290.54576015838506 201.5942419154427
289.7939793079442 201.0930546818154
289.0421984575033 200.5918674481881
288.541011223876 199.84008659774724
287.7892303734351 199.33889936411995
287.03744952299417 199.08830574730632
286.2856686725533 198.58711851367906
285.5338878221124 197.58474404642448
284.78210697167145 196.8329631959836
284.2809197380442 196.0811823455427
284.0303261212306 195.32940149510176
282.7773580371624 193.82583979421997
282.7773580371624 193.07405894377905
281.7749835699078 192.07168447652452
281.0232027194669 191.57049724289723
280.271421869026 190.81871639245634
279.5196410185851 190.31752915882905
278.7678601681442 189.81634192520178
278.0160793177033 189.31515469157452
277.514892084076 188.31278022431997
276.76311123363513 187.8115929906927
275.76073676638055 187.05981214025178
275.2595495327533 186.30803128981088
274.5077686823124 186.05743767299725
273.7559878318715 185.8068440561836
273.00420698143057 185.55625043936996
272.25242613098965 185.0550632057427
271.2500516637351 184.55387597211543
270.7488644301078 183.8020951216745
270.4982708132942 183.05031427123362
270.2476771964806 182.2985334207927
269.245302729226 181.29615895353817
268.49352187878515 180.54437810309724
267.7417410283442 180.04319086946998
266.9899601779033 180.04319086946998
266.2381793274624 180.04319086946998
265.48639847702145 180.04319086946998
264.2334303929533 180.04319086946998
263.4816495425124 180.04319086946998
262.7298686920715 180.54437810309724
261.97808784163055 181.0455653367245
261.97808784163055 181.79734618716543
261.97808784163055 182.54912703760633
261.97808784163055 183.30090788804725
261.97808784163055 184.05268873848814
261.97808784163055 185.0550632057427
261.97808784163055 185.8068440561836
261.97808784163055 187.8115929906927
262.2286814584442 188.81396745794723
262.2286814584442 189.56574830838815
262.2286814584442 190.31752915882905
262.4792750752579 191.3199036260836
262.4792750752579 192.07168447652452
262.4792750752579 193.07405894377905
262.4792750752579 193.82583979421997
262.4792750752579 194.8282142614745
262.7298686920715 195.57999511191542
263.2310559256988 196.33177596235632
263.73224315932606 197.0835568127972
264.4840240097669 197.83533766323814
264.73461762658053 198.58711851367906
265.48639847702145 199.08830574730632
266.7393665610897 200.3412738313745
267.7417410283442 201.0930546818154
268.74411549559875 202.09542914906996
269.4958963460397 202.59661638269722
270.2476771964806 203.34839723313814
270.9994580469215 203.8495844667654
271.5006452805487 204.60136531720633
272.00183251417604 205.3531461676472
273.00420698143057 206.60611425171538
273.7559878318715 207.10730148534267
274.2571750654987 207.85908233578357
274.758362299126 208.6108631862245
275.51014314956694 209.11205041985176
276.26192400000787 209.61323765347902
276.76311123363513 210.36501850391994
277.514892084076 211.11679935436086
278.2666729345169 212.1191738216154
278.7678601681442 212.8709546720563
279.01845378495784 213.87332913931084
279.01845378495784 214.62510998975176
279.01845378495784 215.37689084019266
279.01845378495784 216.12867169063355
279.01845378495784 216.88045254107448
279.01845378495784 217.6322333915154
279.01845378495784 218.3840142419563
278.5172665513305 219.1357950923972
278.0160793177033 219.8875759428381
277.76548570088966 220.63935679327903
277.76548570088966 221.39113764371993
277.0137048504488 222.89469934460175
277.0137048504488 223.64648019504267
277.0137048504488 224.39826104548354
276.26192400000787 224.89944827911086
275.51014314956694 224.89944827911086
274.758362299126 224.89944827911086
274.0065814486851 224.89944827911086
273.25480059824423 224.89944827911086
272.5030197478033 224.89944827911086
271.7512388973624 224.89944827911086
270.9994580469215 224.89944827911086
269.99708357966693 224.89944827911086
269.245302729226 224.89944827911086
268.74411549559875 225.65122912955172
268.49352187878515 226.40300997999265
268.49352187878515 227.15479083043357
268.49352187878515 227.90657168087446
268.49352187878515 228.90894614812902
268.49352187878515 229.91132061538354
268.49352187878515 230.66310146582447
268.49352187878515 231.4148823162654
268.49352187878515 232.1666631667063
268.49352187878515 232.91844401714718
268.49352187878515 233.6702248675881
268.49352187878515 234.422005718029
268.49352187878515 235.17378656846992
268.49352187878515 235.92556741891082
268.49352187878515 236.67734826935174
268.49352187878515 237.42912911979263
268.49352187878515 238.18090997023353
267.9923346451578 238.93269082067445
267.2405537947169 239.68447167111538
266.7393665610897 240.43625252155627
266.2381793274624 241.18803337199716
265.48639847702145 241.68922060562446
264.73461762658053 241.68922060562446
264.2334303929533 242.44100145606535
263.9828367761397 243.19278230650627
263.2310559256988 243.94456315694717
262.7298686920715 244.69634400738806
262.2286814584442 245.448124857829
261.47690060800335 246.1999057082699
260.7251197575624 246.45049932508354
259.9733389071215 246.9516865587108
259.47215167349424 247.7034674091517
259.2215580566806 248.45524825959262
258.46977720623966 248.95643549321989
257.71799635579873 249.45762272684715
257.71799635579873 250.20940357728807
257.71799635579873 250.961184427729
257.96858997261245 251.7129652781699
258.7203708230533 253.96830782949263
258.46977720623966 254.72008867993353
257.46740273898513 255.47186953037442
256.7156218885442 255.72246314718808
255.71324742128968 256.22365038081534
254.71087295403515 256.97543123125627
253.95909210359423 257.22602484806987
252.72508525707826 257.9960688476153
251.5335929049919 259.1875611997017
