Study: 1.2.840.113619.2.30.1.1762288805.1856.1081348282.329
Series: 1.2.840.113619.2.30.1.1762288805.1856.1081348282.333
SpacingX: 0.703125
SpacingY: 0.703125
SpacingZ: 10.0

label: macronodules
localisation: non-relevant
slice_number: 6
nb_points_on_contour: 117
267.5144679045041 202.56404484501883
266.95212657931376 201.4393621946381
265.82744392893306 200.3146795442574
264.9839319411475 199.47116755647187
263.8592492907668 199.1899968938767
263.01573730298134 198.34648490609118
261.6098839900054 197.50297291830566
259.9228600144344 196.9406315931153
258.7981773640537 196.65946093052014
257.11115338848265 196.37829026792497
255.70530007550676 195.81594894273462
254.01827609993572 195.81594894273462
252.05008146176948 195.53477828013945
250.08188682360327 195.25360761754428
247.83252152284186 195.25360761754428
246.14549754727082 195.25360761754428
243.89613224650944 195.25360761754428
241.64676694574803 195.25360761754428
240.24091363277213 195.39419294884186
238.83506031979627 195.53477828013945
236.3045243564397 195.81594894273462
234.89867104346382 196.0971196053298
233.49281773048796 196.37829026792497
230.9622817671314 196.9406315931153
229.5564284541555 197.2218022557105
228.15057514117964 197.50297291830566
226.74472182820378 197.78414358090083
225.33886851522792 198.065314243496
223.0895032144665 198.34648490609118
221.1213085763003 198.62765556868635
219.15311393813406 198.90882623128152
218.0284312877534 198.90882623128152
216.9037486373727 198.90882623128152
216.06023664958715 199.47116755647187
215.2167246618016 199.75233821906707
214.09204201142094 200.03350888166224
213.24853002363542 200.59585020685256
212.40501803584988 201.4393621946381
211.5615060480644 202.00170351982845
210.71799406027884 203.40755683280432
210.43682339768367 204.53223948318504
209.8744820724933 205.9380927961609
209.59331140989815 207.34394610913677
209.31214074730298 209.31214074730298
209.31214074730298 211.5615060480644
209.31214074730298 213.24853002363542
209.0309700847078 215.21672466180166
208.74979942211263 216.62257797477753
208.74979942211263 218.30960195034856
208.74979942211263 219.99662592591963
208.74979942211263 221.12130857630035
208.74979942211263 222.52716188927621
209.31214074730298 223.6518445396569
209.8744820724933 225.33886851522794
210.999164722874 226.46355116560864
211.5615060480644 227.30706315339415
212.40501803584988 228.43174580377485
213.81087134882574 229.83759911675074
215.77906598699198 231.5246230923218
217.18491929996785 232.36813508010732
218.30960195034856 232.93047640529767
219.71545526332443 233.6334030617856
221.1213085763003 234.33632971827353
222.52716188927616 234.6175003808687
223.65184453965688 234.89867104346388
225.33886851522792 234.89867104346388
226.74472182820378 234.89867104346388
228.43174580377482 234.89867104346388
230.11876977934588 234.89867104346388
232.0869644175121 234.89867104346388
234.3363297182735 234.33632971827353
236.58569501903492 234.33632971827353
237.99154833201078 234.33632971827353
239.39740164498664 234.33632971827353
241.08442562055768 234.33632971827353
243.05262025872392 234.33632971827353
243.89613224650944 234.33632971827353
244.73964423429496 234.33632971827353
245.58315622208045 234.33632971827353
246.70783887246117 234.33632971827353
247.5513508602467 234.33632971827353
248.39486284803223 233.7739883930832
249.23837483581775 233.21164706789284
250.08188682360327 232.93047640529767
250.92539881138882 232.36813508010732
252.05008146176948 232.08696441751212
252.89359344955503 231.80579375491695
254.01827609993572 231.5246230923218
254.8617880877212 231.24345242972663
255.98647073810193 230.96228176713146
257.39232405107776 230.68111110453626
258.23583603886334 230.39994044194108
259.07934802664886 229.83759911675074
259.9228600144344 229.83759911675074
260.7663720022199 229.55642845415554
261.6098839900054 228.9940871289652
262.45339597779093 228.43174580377485
263.29690796557645 228.15057514117967
264.140419953362 227.8694044785845
264.9839319411475 227.58823381598933
265.82744392893306 226.7447218282038
266.10861459152824 225.9012098404183
266.95212657931376 225.05769785263277
267.7956385670993 224.49535652744242
268.92032121747997 223.6518445396569
269.4826625426703 222.8083325518714
269.4826625426703 221.96482056408584
269.4826625426703 221.12130857630035
269.4826625426703 220.2777965885148
270.04500386786066 219.43428460072926
270.607345193051 218.59077261294377
270.607345193051 217.46608996256305
271.16968651824135 216.34140731218235
271.4508571808365 215.49789532439684
271.4508571808365 214.65438333661132
271.4508571808365 213.8108713488258
271.4508571808365 212.96735936104028
slice_number: 7
nb_points_on_contour: 38
112.58943281456297 145.2052296756032
111.46475016418225 144.36171768781767
110.62123817639673 143.79937636262733
109.49655552601604 143.23703503743698
108.37187287563535 142.67469371224664
107.24719022525463 142.39352304965144
106.12250757487394 142.11235238705626
104.99782492449324 142.11235238705626
103.59197161151738 142.11235238705626
102.46728896113669 142.95586437484178
101.34260631075597 143.79937636262733
100.49909432297045 144.92405901300802
99.65558233518493 145.76757100079354
99.65558233518493 146.61108298857908
99.09324100999461 147.4545949763646
98.81207034739938 148.86044828934047
98.53089968480421 149.98513093972116
98.24972902220907 150.82864292750668
98.24972902220907 151.95332557788743
98.24972902220907 152.79683756567292
98.53089968480421 154.20269087864878
99.9367529977801 155.32737352902947
100.78026498556562 155.88971485421985
102.18611829854149 156.73322684200537
103.3108009489222 157.2955681671957
105.27899558708842 158.13908015498126
107.24719022525463 158.42025081757643
109.49655552601604 158.7014214801716
111.64217019634964 159.5004463384876
112.43649843107394 158.30895398640115
113.23082666579822 157.11746163431474
114.0251549005225 155.92596928222832
114.0251549005225 154.73447693014188
114.8194831352468 153.54298457805547
114.8194831352468 152.35149222596905
114.8194831352468 151.1599998738826
114.8194831352468 149.9685075217962
114.8194831352468 148.77701516970978
slice_number: 8
nb_points_on_contour: 119
104.15431293670771 143.79937636262733
103.31080094892219 143.79937636262733
102.46728896113667 143.79937636262733
101.62377697335116 144.36171768781767
100.49909432297045 145.48640033819837
99.65558233518493 146.3299123259839
98.8120703473994 147.17342431376943
98.24972902220907 148.01693630155495
97.40621703442352 149.14161895193564
96.562705046638 149.703960277126
95.71919305885248 150.82864292750668
94.87568107106695 151.39098425269702
94.03216908328143 152.23449624048254
92.3451451077104 153.35917889086326
91.50163311992486 154.20269087864878
90.37695046954417 155.0462028664343
89.53343848175865 155.60854419162465
88.68992649397312 156.4520561794102
87.56524384359243 157.01439750460054
86.44056119321172 158.13908015498123
85.5970492054262 158.70142148017158
84.75353721764068 159.82610413055227
83.91002522985517 160.3884454557426
82.78534257947446 161.5131281061233
81.94183059168894 162.35664009390885
81.09831860390341 163.20015208169437
80.25480661611789 163.48132274428954
79.13012396573718 164.32483473207506
78.00544131535649 165.1683467198606
77.16192932757097 165.73068804505095
76.31841733978546 166.2930293702413
75.47490535199992 167.13654135802682
74.35022270161923 167.69888268321716
73.22554005123853 168.54239467100268
72.382028063453 169.3859066587882
71.81968673826266 170.22941864657372
70.97617475047713 171.07293063435924
70.13266276269161 171.91644262214476
69.57032143750126 172.7599546099303
69.0079801123109 173.60346659771582
68.16446812452538 174.44697858550137
67.32095613673985 175.2904905732869
67.03978547414468 176.1340025610724
66.47744414895435 176.97751454885793
66.47744414895435 177.82102653664344
66.19627348635916 178.94570918702414
65.91510282376399 179.78922117480965
65.91510282376399 180.63273316259517
65.91510282376399 181.47624515038072
65.91510282376399 182.31975713816624
65.91510282376399 183.16326912595176
65.91510282376399 184.28795177633245
66.19627348635916 185.41263442671317
66.47744414895435 186.2561464144987
66.47744414895435 187.0996584022842
67.03978547414468 187.94317039006972
67.60212679933504 188.78668237785524
67.88329746193021 189.63019436564076
68.72680944971573 190.75487701602145
69.28915077490608 191.598389003807
70.41383342528678 192.7230716541877
71.2573454130723 193.56658364197324
72.382028063453 194.41009562975876
73.78788137642887 195.25360761754428
75.19373468940475 195.81594894273462
76.03724667719027 196.0971196053298
77.72427065276132 196.65946093052014
79.41129462833237 196.9406315931153
81.09831860390341 197.2218022557105
83.06651324206963 197.78414358090083
85.03470788023586 197.78414358090083
87.00290251840208 197.78414358090083
88.40875583137795 197.78414358090083
89.95519447565141 197.36238758700807
91.50163311992486 196.9406315931153
93.18865709549591 196.37829026792497
94.87568107106695 195.53477828013945
96.28153438404284 194.6912662923539
97.12504637182836 193.8477543045684
98.39031435350664 193.00424231678286
99.65558233518493 192.16073032899732
101.34260631075597 191.03604767861665
103.02963028632702 189.91136502823593
104.4354835993029 189.06785304045042
105.27899558708842 188.50551171526007
106.40367823746911 187.94317039006972
107.24719022525463 187.0996584022842
108.09070221304015 186.53731707709386
110.34006751380156 185.41263442671317
111.74592082677742 184.85029310152282
112.58943281456294 184.56912243892762
113.43294480234849 184.28795177633245
114.276456790134 183.72561045114213
115.40113944051471 182.88209846335658
115.40113944051471 182.03858647557104
