Study: 1.2.840.113619.2.30.1.1762288805.1900.1117014001.775
Series: 1.2.840.113619.2.30.1.1762288805.1900.1117014001.779
SpacingX: 0.703125
SpacingY: 0.703125
SpacingZ: 10.0

label: healthy
localisation: non-relevant
slice_number: 4
nb_points_on_contour: 134
254.55213066510652 171.72462657440437
254.21795870632224 170.72211069805144
253.54961478875362 169.71959482169854
252.5470989124007 168.7170789453456
251.21041107726347 167.71456306899267
250.2078952009105 167.04621915142408
248.87120736577327 166.37787523385546
247.86869148942037 166.37787523385546
246.86617561306747 165.70953131628687
245.52948777793023 165.37535935750253
243.52445602522437 165.04118739871825
242.18776819008718 165.04118739871825
240.18273643738132 165.04118739871825
238.5118766434598 164.7070154399339
236.50684489075394 164.7070154399339
234.83598509683236 164.7070154399339
233.49929726169518 164.7070154399339
231.49426550898932 165.37535935750253
230.4917496326364 165.37535935750253
229.15506179749917 165.37535935750253
228.15254592114627 165.70953131628687
227.1500300447933 166.04370327507115
225.4791702508718 166.71204719263977
224.4766543745189 167.3803911102084
223.47413849816593 167.71456306899267
222.13745066302872 168.3829069865613
221.1349347866758 169.05125090412992
218.79573107518564 170.38793873926716
217.79321519883274 170.72211069805144
216.12235540491116 171.72462657440437
215.1198395285583 172.392970491973
214.11732365220533 173.06131440954158
212.4464638582838 173.7296583271102
210.77560406436228 174.73217420346316
209.77308818800932 175.73469007981606
208.77057231165645 176.06886203860037
207.0997125177349 177.0713779149533
206.09719664138197 177.73972183252192
205.09468076502904 178.40806575009051
204.09216488867614 179.07640966765914
202.7554770535389 180.41309750279635
201.75296117718597 180.41309750279635
200.41627334204873 181.4156133791493
198.7454135481272 182.4181292555022
197.7428976717743 183.08647317307083
196.07203787785278 183.75481709063945
194.73535004271554 184.08898904942373
193.3986622075783 185.09150492577666
192.39614633122537 186.0940208021296
191.72780241365675 187.4307086372668
191.72780241365675 188.76739647240404
191.72780241365675 190.10408430754126
191.72780241365675 191.4407721426785
192.06197437244106 192.77745997781574
192.39614633122537 194.4483197717373
193.064490248794 195.7850076068745
193.73283416636258 197.45586740079605
195.06952200149982 199.12672719471757
195.7378659190684 200.1292430710705
196.74038179542137 201.46593090620775
197.40872571299 202.46844678256068
198.4112415893429 203.47096265891355
199.41375746569582 205.14182245283513
200.75044530083306 207.14685420554096
202.08713313597025 208.81771399946248
202.7554770535389 209.82022987581541
204.76050880624473 211.82526162852125
206.43136860016625 213.16194946365846
207.0997125177349 214.1644653400114
208.77057231165645 215.50115317514863
209.77308818800932 216.16949709271725
211.10977602314657 217.5061849278545
212.1122918994995 218.17452884542308
213.44897973463674 219.177044721776
214.45149561098964 219.8453886393446
215.45401148734257 220.51373255691325
217.79321519883274 221.85042039205047
218.79573107518564 222.8529362684034
220.13241891032288 223.8554521447563
221.1349347866758 224.52379606232495
222.13745066302872 224.52379606232495
223.47413849816593 225.52631193867785
224.81082633330317 225.86048389746216
225.81334220965613 226.19465585624647
226.81585808600903 226.19465585624647
228.48671787993055 226.19465585624647
230.15757767385207 226.19465585624647
231.49426550898932 225.86048389746216
233.16512530291084 225.19213997989354
234.1676411792638 224.18962410354064
235.1701570556167 224.18962410354064
236.50684489075394 223.1871082271877
237.84353272589112 222.18459235083478
238.17770468467552 221.18207647448185
239.84856447859704 219.51121668056032
240.5169083961656 218.5087008042074
241.85359623130284 217.5061849278545
242.52194014887147 216.50366905150156
243.19028406644009 215.50115317514863
244.192799942793 214.4986372987957
244.8611438603616 212.82777750487418
245.8636597367145 211.82526162852125
246.86617561306747 210.1544018345997
247.53451953063603 208.48354204067817
247.86869148942037 207.48102616432524
248.537035406989 206.4785102879723
249.2053793245576 204.47347853526648
249.87372324212623 203.47096265891355
250.8762391184792 201.80010286499203
251.54458303604775 200.46341502985481
251.87875499483204 199.46089915350188
252.881270871185 197.79003935958033
253.88378674753795 196.45335152444312
254.88630262389086 195.11666368930588
255.55464654145948 193.77997585416867
256.5571624178124 192.10911606024712
257.5596782941653 190.7724282251099
258.56219417051824 189.43574038997266
258.8963661293025 188.09905255483542
258.8963661293025 187.09653667848252
258.8963661293025 185.75984884334528
258.2280222117339 184.75733296699235
257.5596782941653 183.75481709063945
256.89133437659666 182.75230121428652
256.5571624178124 181.7497853379336
256.22299045902804 180.7472694615807
255.88881850024376 179.74475358522773
255.88881850024376 178.74223770887482
255.88881850024376 177.73972183252192
255.55464654145948 176.737205956169
255.22047458267514 175.73469007981606
254.88630262389086 174.73217420346316
254.55213066510652 173.7296583271102
254.21795870632224 172.7271424507573
slice_number: 5
nb_points_on_contour: 174
260.23305396443976 168.3829069865613
259.56471004687114 167.04621915142408
259.23053808808686 165.70953131628687
258.2280222117339 164.37284348114963
257.8938502529496 163.37032760479667
256.89133437659666 162.36781172844377
255.88881850024376 161.03112389330653
254.88630262389086 160.02860801695363
254.21795870632224 159.02609214060072
252.881270871185 158.02357626424777
251.87875499483204 157.35523234667914
250.2078952009105 156.35271647032624
248.537035406989 155.68437255275762
247.20034757185175 154.68185667640472
245.52948777793023 154.0135127588361
243.8586279840087 153.34516884126748
242.18776819008718 153.01099688248317
240.18273643738132 152.67682492369886
238.84604860224408 152.67682492369886
237.84353272589112 152.34265296491455
236.50684489075394 152.34265296491455
235.50432901440104 152.34265296491455
234.50181313804808 152.34265296491455
233.16512530291084 152.34265296491455
232.16260942655794 152.34265296491455
231.16009355020503 153.01099688248317
230.15757767385207 153.6793408000518
228.48671787993055 154.68185667640472
227.1500300447933 155.68437255275762
226.1475141684404 156.68688842911052
224.81082633330317 157.35523234667914
223.47413849816593 158.3577482230321
221.46910674546012 159.69443605816932
220.13241891032288 160.69695193452225
219.12990303396992 161.69946781087515
217.79321519883274 162.36781172844377
216.7906993224798 163.0361556460124
215.45401148734257 164.0386715223653
214.45149561098964 164.37284348114963
212.7806358170681 165.37535935750253
211.77811994071521 166.04370327507115
210.10726014679366 167.04621915142408
208.77057231165645 168.048735027777
207.7680564353035 168.3829069865613
206.76554055895056 169.38542286291423
205.76302468259766 169.71959482169854
204.42633684746042 170.72211069805144
203.75799292989183 171.72462657440437
202.7554770535389 172.392970491973
201.75296117718597 173.7296583271102
201.41878921840166 174.73217420346316
200.41627334204873 176.40303399738468
199.41375746569582 178.40806575009051
199.07958550691154 179.41058162644345
198.7454135481272 180.41309750279635
198.4112415893429 181.7497853379336
198.07706963055858 183.08647317307083
197.7428976717743 184.75733296699235
197.7428976717743 186.0940208021296
197.40872571299 187.76488059605114
197.40872571299 189.43574038997266
197.40872571299 191.1066001838942
197.40872571299 192.44328801903143
197.40872571299 194.4483197717373
197.40872571299 195.7850076068745
197.40872571299 197.45586740079605
197.40872571299 199.46089915350188
197.40872571299 201.13175894742344
197.40872571299 202.46844678256068
197.40872571299 203.8051346176979
197.40872571299 205.14182245283513
197.40872571299 206.4785102879723
197.40872571299 208.1493700818939
197.40872571299 209.1518859582468
197.40872571299 210.1544018345997
197.7428976717743 211.15691771095263
198.07706963055858 212.15943358730556
198.4112415893429 213.16194946365846
198.7454135481272 214.4986372987957
199.07958550691154 215.50115317514863
199.41375746569582 216.83784101028587
200.08210138326442 218.17452884542308
201.08461725961737 218.8428727629917
201.75296117718597 219.8453886393446
202.7554770535389 220.51373255691325
203.4238209711075 221.85042039205047
204.42633684746042 222.8529362684034
205.42885272381338 223.8554521447563
206.43136860016625 225.19213997989354
207.4338844765192 225.86048389746216
208.43640035287214 226.8629997738151
209.77308818800932 227.865515650168
211.10977602314657 228.86803152652092
212.4464638582838 229.87054740287385
213.11480777585246 230.87306327922678
214.45149561098964 231.54140719679538
216.12235540491116 232.5439230731483
217.4590432400484 233.2122669907169
218.46155911640133 233.54643894950124
219.79824695153857 234.21478286706983
221.46910674546012 234.54895482585414
223.13996653938165 235.21729874342276
224.4766543745189 235.55147070220707
225.4791702508718 235.88564266099138
226.4816861272247 235.88564266099138
227.48420200357765 235.88564266099138
228.48671787993055 235.88564266099138
229.48923375628345 235.88564266099138
230.4917496326364 235.88564266099138
231.49426550898932 235.88564266099138
232.49678138534227 235.55147070220707
233.49929726169518 235.21729874342276
234.83598509683236 234.54895482585414
236.1726729319696 234.21478286706983
237.17518880832256 233.54643894950124
238.17770468467552 232.87809503193262
239.5143925198127 231.8755791555797
240.85108035494994 230.20471936165816
241.51942427251856 229.20220348530523
242.18776819008718 228.19968760895233
243.19028406644009 227.53134369138368
243.8586279840087 226.52882781503075
245.52948777793023 225.52631193867785
246.5320036542832 224.85796802110923
247.86869148942037 223.8554521447563
248.87120736577327 223.1871082271877
250.2078952009105 221.85042039205047
251.21041107726347 221.18207647448185
253.21544282996928 219.51121668056032
254.88630262389086 217.84035688663877
255.88881850024376 216.83784101028587
257.8938502529496 215.16698121636432
258.56219417051824 213.8302933812271
259.56471004687114 213.16194946365846
260.56722592322404 211.82526162852125
261.56974179957695 211.15691771095263
262.5722576759299 209.1518859582468
263.2406015934985 208.1493700818939
263.90894551106715 206.81268224675665
264.9114613874201 205.4759944116194
265.2456333462044 204.1393065764822
266.2481492225573 202.80261874134496
266.9164931401259 201.46593090620775
267.2506650989102 200.46341502985481
267.9190090164788 199.12672719471757
268.25318097526315 198.12421131836464
268.9215248928317 197.12169544201174
268.9215248928317 195.4508356480902
269.5898688104004 194.4483197717373
269.5898688104004 193.44580389538436
269.5898688104004 192.10911606024712
269.5898688104004 191.1066001838942
269.5898688104004 189.76991234875698
269.5898688104004 188.76739647240404
269.5898688104004 187.76488059605114
269.5898688104004 186.0940208021296
269.5898688104004 184.42316100820807
269.25569685161605 182.75230121428652
268.9215248928317 181.7497853379336
268.58735293404743 180.41309750279635
267.9190090164788 179.07640966765914
267.58483705769453 178.0738937913062
267.2506650989102 177.0713779149533
266.9164931401259 175.73469007981606
266.5823211813416 174.73217420346316
266.5823211813416 173.39548636832592
266.2481492225573 172.05879853318868
265.57980530498867 171.05628265683575
264.9114613874201 170.05376678048285
263.90894551106715 169.38542286291423
262.9064296347142 169.05125090412992
261.9039137583613 168.7170789453456
260.9013978820084 168.3829069865613
259.8988820056554 167.3803911102084
slice_number: 6
nb_points_on_contour: 247
275.2707921097336 168.3829069865613
275.2707921097336 167.3803911102084
274.60244819216496 166.37787523385546
273.93410427459634 165.37535935750253
273.2657603570277 164.37284348114963
272.5974164394591 163.0361556460124
271.5949005631062 161.69946781087515
270.25821272796895 160.69695193452225
269.92404076918467 159.69443605816932
268.58735293404743 158.69192018181639
267.58483705769453 157.35523234667914
266.5823211813416 156.01854451154193
265.2456333462044 154.68185667640472
264.2431174698514 153.01099688248317
263.57477355228286 152.00848100613024
262.5722576759299 151.67430904734596
261.9039137583613 150.671793170993
260.56722592322404 149.6692772946401
259.56471004687114 148.66676141828717
258.2280222117339 147.66424554193424
257.225506335381 146.99590162436564
255.55464654145948 145.9933857480127
254.55213066510652 144.9908698716598
253.21544282996928 144.3225259540912
252.21292695361637 143.32001007773823
250.8762391184792 142.31749420138533
249.87372324212623 141.6491502838167
248.87120736577327 140.9808063662481
247.53451953063603 139.9782904898952
246.5320036542832 139.30994657232657
245.52948777793023 138.64160265475795
244.52697190157733 137.97325873718933
243.52445602522437 137.63908677840504
242.52194014887147 137.3049148196207
241.51942427251856 136.97074286083642
240.5169083961656 136.63657090205209
239.18022056102836 135.9682269844835
238.17770468467552 135.9682269844835
236.50684489075394 135.63405502569918
235.50432901440104 135.29988306691487
234.1676411792638 135.29988306691487
232.83095334412656 135.29988306691487
231.16009355020503 134.96571110813056
229.8234057150678 134.96571110813056
228.48671787993055 134.96571110813056
227.48420200357765 134.96571110813056
226.1475141684404 134.96571110813056
225.14499829208745 134.96571110813056
223.47413849816593 135.29988306691487
222.47162262181303 135.29988306691487
221.1349347866758 135.9682269844835
220.13241891032288 136.3023989432678
219.12990303396992 136.63657090205209
218.12738715761705 137.3049148196207
217.12487128126412 138.30743069597366
215.78818344612688 139.30994657232657
215.1198395285583 140.3124624486795
214.11732365220533 140.9808063662481
213.44897973463674 141.98332224260102
212.4464638582838 142.98583811895395
211.44394798193088 143.65418203652257
210.44143210557797 144.9908698716598
209.43891622922504 145.6592137892284
208.43640035287214 146.66172966558133
207.4338844765192 147.33007358314995
206.43136860016625 147.99841750071857
205.42885272381338 148.66676141828717
204.42633684746042 149.3351053358558
203.75799292989183 150.33762121220872
203.0896490123232 151.34013708856162
203.0896490123232 152.34265296491455
203.0896490123232 153.6793408000518
203.0896490123232 154.68185667640472
203.0896490123232 156.01854451154193
203.0896490123232 157.02106038789486
203.0896490123232 158.02357626424777
203.0896490123232 159.360264099385
203.0896490123232 160.36277997573794
203.4238209711075 161.36529585209087
203.75799292989183 162.36781172844377
204.42633684746042 163.37032760479667
204.42633684746042 164.37284348114963
204.42633684746042 165.37535935750253
204.42633684746042 166.37787523385546
204.42633684746042 167.3803911102084
204.42633684746042 168.3829069865613
204.42633684746042 169.71959482169854
204.42633684746042 171.05628265683575
204.42633684746042 172.392970491973
204.76050880624473 173.7296583271102
205.09468076502904 174.73217420346316
205.09468076502904 175.73469007981606
205.09468076502904 176.737205956169
205.42885272381338 178.40806575009051
205.76302468259766 179.74475358522773
206.43136860016625 181.4156133791493
206.43136860016625 182.4181292555022
207.0997125177349 184.08898904942373
207.0997125177349 185.42567688456097
207.7680564353035 186.7623647196982
207.7680564353035 188.09905255483542
208.1022283940878 189.10156843118835
208.43640035287214 190.10408430754126
208.43640035287214 191.1066001838942
209.10474427044073 192.44328801903143
209.10474427044073 193.77997585416867
209.10474427044073 194.7824917305216
209.10474427044073 195.7850076068745
209.10474427044073 197.12169544201174
209.10474427044073 198.45838327714898
209.10474427044073 199.7950711122862
209.10474427044073 200.7975869886391
208.77057231165645 202.13427482377634
208.43640035287214 203.13679070012927
208.1022283940878 204.47347853526648
207.4338844765192 205.4759944116194
206.76554055895056 206.4785102879723
206.09719664138197 207.48102616432524
205.76302468259766 208.48354204067817
205.09468076502904 209.4860579170311
204.42633684746042 210.488573793384
203.75799292989183 211.49108966973694
203.0896490123232 212.49360554608987
202.7554770535389 213.4961214224428
202.08713313597025 214.4986372987957
201.41878921840166 215.83532513393294
201.08461725961737 216.83784101028587
200.41627334204873 218.17452884542308
200.08210138326442 219.51121668056032
199.74792942448013 220.51373255691325
199.74792942448013 221.85042039205047
199.41375746569582 222.8529362684034
199.41375746569582 223.8554521447563
199.07958550691154 224.85796802110923
199.07958550691154 225.86048389746216
199.07958550691154 227.1971717325994
199.07958550691154 228.5338595677366
199.74792942448013 229.53637544408954
200.08210138326442 230.53889132044245
200.75044530083306 231.54140719679538
201.41878921840166 232.5439230731483
202.42130509475462 233.2122669907169
202.7554770535389 234.21478286706983
203.75799292989183 235.21729874342276
204.76050880624473 235.88564266099138
205.76302468259766 236.8881585373443
206.76554055895056 237.2223304961286
207.7680564353035 237.89067441369724
208.77057231165645 238.55901833126583
209.77308818800932 239.56153420761876
211.10977602314657 239.89570616640307
212.1122918994995 240.5640500839717
213.11480777585246 240.5640500839717
214.78566756977398 241.23239400154029
215.78818344612688 241.23239400154029
216.7906993224798 241.56656596032462
218.12738715761705 241.56656596032462
219.12990303396992 241.56656596032462
220.13241891032288 241.56656596032462
221.1349347866758 241.56656596032462
222.47162262181303 241.56656596032462
223.47413849816593 241.56656596032462
224.4766543745189 241.56656596032462
225.4791702508718 241.56656596032462
226.4816861272247 241.56656596032462
227.48420200357765 241.56656596032462
228.48671787993055 241.56656596032462
229.48923375628345 241.56656596032462
230.4917496326364 241.56656596032462
231.49426550898932 241.56656596032462
232.83095334412656 241.56656596032462
234.1676411792638 241.56656596032462
235.50432901440104 241.56656596032462
237.17518880832256 241.56656596032462
238.17770468467552 241.56656596032462
239.5143925198127 241.56656596032462
240.5169083961656 241.23239400154029
241.51942427251856 240.89822204275598
242.52194014887147 240.22987812518738
243.19028406644009 239.22736224883445
244.192799942793 238.55901833126583
245.19531581914595 237.89067441369724
246.19783169549885 236.8881585373443
247.20034757185175 236.2198146197757
248.2028634482047 235.21729874342276
249.2053793245576 234.54895482585414
250.2078952009105 234.21478286706983
250.8762391184792 233.2122669907169
252.21292695361637 232.87809503193262
253.21544282996928 232.20975111436402
254.21795870632224 231.2072352380111
254.88630262389086 230.20471936165816
255.88881850024376 229.20220348530523
256.89133437659666 228.5338595677366
258.2280222117339 227.53134369138368
258.8963661293025 226.19465585624647
259.8988820056554 225.52631193867785
260.56722592322404 224.18962410354064
261.56974179957695 223.1871082271877
261.9039137583613 222.18459235083478
262.2380857171456 221.18207647448185
263.2406015934985 219.8453886393446
263.57477355228286 218.8428727629917
264.2431174698514 217.84035688663877
264.5772894286357 216.83784101028587
265.2456333462044 215.50115317514863
265.57980530498867 214.1644653400114
265.91397726377295 212.82777750487418
266.2481492225573 211.82526162852125
266.5823211813416 210.488573793384
266.9164931401259 209.4860579170311
267.2506650989102 208.1493700818939
267.58483705769453 206.81268224675665
267.9190090164788 205.14182245283513
267.9190090164788 203.8051346176979
268.25318097526315 202.80261874134496
268.58735293404743 201.80010286499203
268.9215248928317 200.46341502985481
269.25569685161605 199.12672719471757
269.5898688104004 198.12421131836464
269.92404076918467 196.7875234832274
270.5923846867533 195.11666368930588
271.2607286043219 193.11163193660005
271.92907252189053 191.77494410146284
272.5974164394591 190.4382562663256
272.93158839824343 189.43574038997266
273.2657603570277 188.43322451361973
273.93410427459634 186.7623647196982
274.2682762333807 185.75984884334528
274.9366201509493 184.42316100820807
275.60496406851786 183.08647317307083
275.9391360273022 181.7497853379336
276.27330798608654 180.7472694615807
276.6074799448708 179.41058162644345
276.9416519036551 178.0738937913062
276.9416519036551 177.0713779149533
276.9416519036551 176.06886203860037
276.9416519036551 175.06634616224744
276.9416519036551 174.06383028589454
276.6074799448708 173.06131440954158
275.9391360273022 172.05879853318868
275.60496406851786 171.05628265683575
