Study: 2.16.840.1.113669.632.20.1211.10000244350
Series: 1.2.840.113704.1.111.3628.1148889399.6
SpacingX: 0.75390625
SpacingY: 0.75390625
SpacingZ: 10.0

label: fibrosis
localisation: diffuse
slice_number: 4
nb_points_on_contour: 154
150.89654969013372 184.95116947889832
150.89654969013372 184.00473346217802
150.89654969013372 183.05829744545775
151.21202836237384 182.11186142873743
151.21202836237384 181.16542541201716
151.21202836237384 180.2189893952969
151.21202836237384 179.27255337857656
150.58107101789363 178.3261173618563
149.95011367341348 177.37968134513596
149.00367765669316 176.74872400065578
148.372720312213 175.8022879839355
147.42628429549265 175.17133063945533
146.4798482787724 174.5403732949751
145.5334122620521 173.90941595049497
144.58697624533178 173.59393727825483
143.64054022861154 173.27845860601474
142.69410421189122 172.64750126153456
141.43218952293086 172.64750126153456
140.48575350621056 172.33202258929447
139.5393174894903 172.33202258929447
138.59288147277 172.01654391705438
137.64644545604966 171.70106524481426
136.70000943932942 171.70106524481426
135.75357342260912 171.38558657257414
134.80713740588882 171.38558657257414
133.86070138916855 171.38558657257414
132.91426537244823 171.38558657257414
131.96782935572796 171.38558657257414
131.02139333900766 171.38558657257414
130.0749573222874 171.38558657257414
129.1285213055671 171.70106524481426
128.18208528884676 171.70106524481426
126.92017059988643 171.70106524481426
125.9737345831661 171.70106524481426
125.02729856644584 171.70106524481426
124.08086254972557 171.70106524481426
123.13442653300521 171.70106524481426
122.50346918852506 172.64750126153456
121.55703317180473 173.27845860601474
120.61059715508449 173.90941595049497
119.66416113836416 174.5403732949751
118.71772512164392 175.48680931169542
117.4558104326835 176.1177666561756
116.82485308820333 177.0642026728959
115.87841707148304 177.6951600173761
115.24745972700285 178.64159603409638
114.30102371028256 179.58803205081668
113.67006636580237 180.53446806753698
112.72363034908204 181.48090408425725
112.09267300460189 182.42734010097755
111.4617156601217 183.37377611769784
111.14623698788157 184.3202121344181
110.83075831564148 185.26664815113838
110.83075831564148 186.2130841678587
110.83075831564148 187.15952018457898
110.83075831564148 188.10595620129925
110.83075831564148 189.05239221801958
110.83075831564148 189.99882823473985
110.51527964340139 190.62978557922006
110.51527964340139 191.57622159594035
109.8843222989212 192.52265761266062
109.5688436266811 193.46909362938092
109.25336495444101 194.41552964610122
108.9378862822009 195.3619656628215
108.62240760996082 196.30840167954182
107.99145026548062 197.2548376962621
107.04501424876034 197.88579504074227
106.09857823204004 198.83223105746256
105.15214221531976 199.46318840194277
104.52118487083955 200.40962441866304
103.89022752635934 201.67153910762346
103.25927018187919 202.61797512434373
102.628312837399 203.8798898133041
101.99735549291877 204.82632583002442
101.36639814843859 205.7727618467447
101.05091947619849 206.71919786346496
101.05091947619849 207.66563388018525
101.05091947619849 208.61206989690555
101.05091947619849 209.55850591362585
101.05091947619849 210.50494193034615
101.68187682067868 211.45137794706645
101.99735549291877 212.39781396378675
102.94379150963906 213.0287713082669
103.89022752635934 213.34424998050704
104.83666354307967 212.7132926360268
105.78309955979995 211.7668566193065
106.72953557652023 210.82042060258624
107.36049292100043 209.8739845858659
108.30692893772071 209.55850591362585
109.02342056739181 210.5313629196968
111.14623698788157 210.50494193034615
112.09267300460189 209.8739845858659
112.72363034908204 208.92754856914564
113.35458769356227 207.66563388018525
113.35458769356227 206.71919786346496
113.35458769356227 205.7727618467447
113.03910902132218 204.82632583002442
112.72363034908204 203.8798898133041
112.72363034908204 202.93345379658382
112.72363034908204 201.98701777986355
113.03910902132218 201.04058176314322
113.67006636580237 200.09414574642295
114.61650238252265 199.77866707418286
115.56293839924294 198.83223105746254
116.50937441596322 198.51675238522247
117.4558104326835 198.51675238522247
118.71772512164392 198.51675238522247
119.66416113836416 199.14770972970265
119.66416113836416 200.09414574642295
119.66416113836416 201.04058176314322
119.66416113836416 201.98701777986355
119.97963981060425 202.93345379658382
120.2951184828444 203.8798898133041
120.92607582732458 204.82632583002442
121.87251184404488 205.7727618467447
122.81894786076515 206.40371919122487
124.08086254972557 207.3501552079452
125.34277723868593 208.29659122466546
126.60469192764629 209.24302724138573
128.18208528884676 210.18946325810606
129.1285213055671 210.50494193034615
130.0749573222874 210.82042060258624
131.02139333900766 210.82042060258624
131.96782935572796 210.82042060258624
132.91426537244823 210.82042060258624
133.86070138916855 210.50494193034615
134.80713740588882 209.55850591362585
135.75357342260912 208.61206989690555
136.38453076708927 207.66563388018525
137.3309667838096 206.71919786346496
138.2774028005299 205.7727618467447
138.90836014501008 204.82632583002442
139.5393174894903 203.8798898133041
139.5393174894903 202.93345379658382
139.5393174894903 201.98701777986355
140.1702748339705 201.04058176314322
