Study: 1.2.840.113619.2.30.1.1762288805.2035.1124430884.936
Series: 1.2.840.113619.2.30.1.1762288805.2035.1124430884.940
SpacingX: 0.599609
SpacingY: 0.599609
SpacingZ: 10.0

label: fibrosis
localisation: non-relevant
slice_number: 6
nb_points_on_contour: 179
100.03340431285568 172.670627028429
100.87679731971285 172.03808227328614
101.50934207485571 171.82723402157183
102.56358333342718 171.19468926642895
103.40697634028434 170.7729927630004
104.0395210954272 170.3512962595718
104.67206585057009 169.9295997561432
105.30461060571297 169.50790325271464
105.93715536085583 169.08620674928605
106.56970011599871 168.66451024585746
107.41309312285587 168.03196549071458
108.04563787799874 167.61026898728602
108.67818263314162 166.97772423214315
109.31072738828449 166.55602772871455
110.15412039514166 166.13433122528596
110.78666515028453 165.7126347218574
111.4192099054274 165.08008996671452
112.26260291228456 164.65839346328593
112.89514766742744 164.23669695985734
113.73854067428461 164.02584870814306
114.37108542942748 163.60415220471447
115.00363018457035 163.39330395300018
115.63617493971323 162.9716074495716
116.2687196948561 162.33906269442872
116.90126444999896 161.91736619100016
117.53380920514185 161.28482143585728
118.16635396028472 160.6522766807144
118.79889871542758 160.23058017728582
119.64229172228475 159.59803542214294
120.27483647742763 158.96549066700007
121.1182294842848 158.54379416357148
121.53992598771339 157.9112494084286
122.59416724628484 157.27870465328573
123.01586374971342 156.64615989814286
123.64840850485629 155.80276689128573
124.07010500828487 155.17022213614285
124.49180151171346 154.53767738099998
125.12434626685632 153.6942843741428
125.54604277028491 153.06173961899992
125.7568910219992 152.42919486385705
125.96773927371349 151.79665010871418
126.17858752542779 151.1641053535713
126.17858752542779 150.53156059842843
126.17858752542779 149.89901584328555
126.17858752542779 149.26647108814268
126.17858752542779 148.4230780812855
126.38943577714208 147.79053332614262
126.38943577714208 147.15798857099975
126.38943577714208 146.52544381585687
126.38943577714208 145.892899060714
126.38943577714208 145.26035430557113
126.38943577714208 144.62780955042825
126.38943577714208 143.99526479528538
126.38943577714208 143.3627200401425
126.17858752542779 142.73017528499966
125.96773927371349 142.0976305298568
125.33519451857062 141.4650857747139
125.12434626685632 140.83254101957104
124.49180151171346 140.41084451614245
124.28095325999917 139.77829976099957
123.64840850485629 139.1457550058567
123.01586374971342 138.51321025071383
122.38331899457053 137.88066549557095
121.75077423942767 137.24812074042808
121.1182294842848 136.6155759852852
120.48568472914192 135.98303123014233
119.85313997399905 135.77218297842805
119.22059521885618 135.35048647499946
118.5880504637133 134.9287899715709
117.95550570857044 134.5070934681423
117.32296095342755 134.0853969647137
116.69041619828468 134.0853969647137
116.0578714431418 134.0853969647137
115.42532668799893 134.0853969647137
114.79278193285606 134.0853969647137
114.16023717771319 134.29624521642802
113.52769242257033 134.29624521642802
112.89514766742744 134.29624521642802
112.26260291228456 134.29624521642802
111.6300581571417 134.29624521642802
110.99751340199882 134.5070934681423
110.36496864685594 134.5070934681423
109.73242389171308 134.5070934681423
109.09987913657021 134.5070934681423
108.46733438142732 134.9287899715709
107.83478962628445 135.35048647499946
107.41309312285587 135.98303123014233
106.780548367713 136.6155759852852
106.14800361257014 137.03727248871377
105.51545885742725 137.66981724385664
104.88291410228437 137.88066549557095
104.2503693471415 138.30236199899954
103.61782459199864 138.72405850242814
102.98527983685575 138.72405850242814
102.35273508171288 139.1457550058567
101.72019032657002 139.356603257571
101.08764557142713 139.77829976099957
100.45510081628426 140.41084451614245
99.8225560611414 140.83254101957104
99.19001130599852 141.4650857747139
98.55746655085564 142.0976305298568
97.92492179571278 142.73017528499966
97.50322529228418 143.3627200401425
97.0815287888556 143.99526479528538
96.44898403371273 144.416961298714
95.81643927856986 144.83865780214256
