Study: 1.2.840.113704.1.111.4884.1077207552.1
Series: 1.2.840.113704.1.111.4884.1077207631.7
SpacingX: 0.830078125
SpacingY: 0.830078125
SpacingZ: 10.0

label: ground_glass
localisation: apical
slice_number: 3
nb_points_on_contour: 116
168.51673376238838 265.13460987050644
167.80878797800426 264.0726911939302
166.74686930142803 263.3647454095461
165.6849506248518 262.3028267329699
164.6230319482756 261.59488094858574
163.5611132716994 261.24090805639366
162.4991945951232 260.5329622720095
161.437275918547 260.1789893798175
160.3753572419708 259.8250164876254
159.31343856539456 259.8250164876254
158.2515198888184 259.8250164876254
157.18960121224217 259.8250164876254
156.12768253566594 259.8250164876254
155.06576385908977 259.8250164876254
154.00384518251354 259.8250164876254
152.94192650593732 260.1789893798175
151.88000782936115 260.1789893798175
150.81808915278492 260.1789893798175
149.75617047620872 260.1789893798175
148.69425179963253 260.5329622720095
147.6323331230563 261.24090805639366
146.92438733867215 262.3028267329699
145.86246866209598 263.3647454095461
145.15452287771183 264.4266640861223
144.0926042011356 265.13460987050644
143.38465841675148 266.1965285470826
142.67671263236733 267.25844722365883
141.9687668479832 268.32036590023506
141.26082106359905 269.38228457681123
140.5528752792149 270.44420325338746
140.19890238702286 271.5061219299637
140.5528752792149 272.56804060653985
141.61479395579113 273.275986390924
142.32273974017528 274.33790506750023
143.38465841675148 275.39982374407646
144.44657709332768 275.7537966362685
145.5084957699039 276.8157153128447
146.5704144464801 277.1696882050368
147.6323331230563 277.52366109722885
148.69425179963253 278.231606881613
149.75617047620872 278.5855797738051
150.81808915278492 279.64749845038125
151.88000782936115 280.3554442347654
152.94192650593732 280.7094171269575
154.00384518251354 281.41736291134157
155.06576385908977 282.4792815879178
156.12768253566594 283.18722737230195
156.8356283200501 284.2491460488782
157.89754699662632 285.31106472545434
158.2515198888184 286.37298340203057
158.9594656732025 287.7888749707989
159.31343856539456 288.85079364737504
160.0213843497787 289.91271232395127
160.3753572419708 290.97463100052744
160.72933013416286 292.39052256929574
161.08330302635494 293.45244124587197
161.08330302635494 294.51435992244814
161.08330302635494 295.57627859902436
161.08330302635494 296.6381972756006
161.437275918547 297.7001159521768
162.14522170293114 298.762034628753
163.20714037950734 298.762034628753
164.26905905608356 298.762034628753
165.6849506248518 298.762034628753
166.74686930142803 298.762034628753
167.80878797800426 298.762034628753
168.87070665458043 298.762034628753
169.93262533115666 298.762034628753
170.99454400773288 298.762034628753
172.41043557650113 298.762034628753
173.47235425307736 298.762034628753
174.53427292965355 298.05408884436883
175.59619160622975 297.34614305998474
176.3041373906139 296.2842243834085
176.65811028280598 295.2223057068323
177.3660560671901 294.16038703025606
177.72002895938215 293.0984683536799
178.4279747437663 292.03654967710366
178.78194763595837 290.97463100052744
179.48989342034253 289.91271232395127
180.19783920472665 288.85079364737504
181.25975788130287 287.7888749707989
182.32167655787907 287.0809291864147
183.02962234226322 286.0190105098385
183.73756812664732 284.9570918332623
184.09154101883942 283.8951731566861
184.09154101883942 282.8332544801099
184.44551391103147 281.7713358035337
185.15345969541562 280.7094171269575
185.15345969541562 279.64749845038125
185.86140547979977 278.5855797738051
186.5693512641839 277.52366109722885
186.92332415637597 276.4617424206526
186.92332415637597 275.39982374407646
186.92332415637597 274.33790506750023
186.92332415637597 273.275986390924
186.92332415637597 272.21406771434783
186.5693512641839 271.1521490377716
185.5074325876077 270.44420325338746
184.79948680322354 269.38228457681123
183.73756812664732 268.32036590023506
182.67564945007115 267.6124201158509
181.61373077349492 266.55050143927474
180.55181209691872 265.8425556548906
179.48989342034253 265.13460987050644
178.4279747437663 264.0726911939302
177.3660560671901 263.3647454095461
176.3041373906139 262.65679962516197
175.24221871403768 262.65679962516197
174.18030003746148 262.65679962516197
173.11838136088528 262.65679962516197
172.05646268430905 262.65679962516197
170.99454400773288 262.65679962516197
169.93262533115666 262.65679962516197
168.87070665458043 262.65679962516197
167.80878797800426 262.65679962516197
slice_number: 4
nb_points_on_contour: 171
192.9408633236411 262.3028267329699
192.5868904314491 261.24090805639366
191.5249717548728 260.8869351642016
190.4630530782966 260.5329622720095
189.40113440172047 260.5329622720095
188.33921572514421 260.5329622720095
187.27729704856802 260.5329622720095
186.2153783719918 260.5329622720095
185.1534596954156 260.5329622720095
184.0915410188394 260.5329622720095
183.0296223422632 260.5329622720095
181.96770366568697 260.5329622720095
180.90578498911077 260.5329622720095
179.84386631253457 260.5329622720095
178.78194763595835 260.5329622720095
177.72002895938215 260.8869351642016
176.65811028280595 260.8869351642016
175.59619160622975 260.8869351642016
174.53427292965353 260.8869351642016
173.47235425307733 260.8869351642016
172.41043557650113 260.8869351642016
171.3485168999249 260.8869351642016
170.28659822334873 260.8869351642016
169.2246795467725 260.8869351642016
168.16276087019628 260.8869351642016
167.1008421936201 260.8869351642016
166.39289640923596 261.24090805639366
166.03892351704388 262.3028267329699
166.03892351704388 263.3647454095461
165.6849506248518 264.4266640861223
165.33097773265976 265.4885827626985
164.6230319482756 266.55050143927474
164.6230319482756 267.6124201158509
164.26905905608356 268.67433879242714
163.5611132716994 269.73625746900336
162.4991945951232 270.79817614557953
161.437275918547 271.1521490377716
161.08330302635494 272.21406771434783
160.3753572419708 273.275986390924
160.02138434977869 273.98393217530815
159.31343856539456 275.0458508518844
158.6054927810104 276.1077695284606
157.8975469966263 277.1696882050368
156.8356283200501 277.87763398942093
155.7737096434739 278.5855797738051
154.71179096689767 279.64749845038125
153.64987229032147 280.0014713425733
152.58795361374527 280.7094171269575
151.88000782936115 281.7713358035337
150.81808915278492 282.1253086957257
150.11014336840077 283.18722737230195
149.40219758401662 284.2491460488782
148.34027890744045 284.9570918332623
147.6323331230563 286.37298340203057
146.57041444648007 287.0809291864147
145.86246866209598 288.14284786299095
144.80054998551975 289.2047665395671
144.0926042011356 290.26668521614334
143.03068552455937 290.6206581083354
141.9687668479832 291.6825767849116
140.90684817140698 292.03654967710366
139.8449294948308 292.74449546148776
138.78301081825458 293.0984683536799
137.72109214167835 293.80641413806404
136.65917346510213 294.16038703025606
135.59725478852596 294.51435992244814
134.53533611194973 295.57627859902436
133.47341743537356 295.9302514912164
132.41149875879734 296.6381972756006
131.34958008222108 297.7001159521768
130.99560719002906 298.762034628753
130.64163429783696 299.8239533053292
130.64163429783696 301.23984487409746
130.99560719002906 302.65573644286576
131.34958008222108 303.71765511944193
132.05752586660523 305.13354668821023
132.7654716509894 306.1954653647864
133.82739032756558 307.2573840413626
134.53533611194973 308.31930271793885
135.24328189633388 309.381221394515
136.3052005729101 310.0891671788992
137.01314635729423 311.1510858554754
138.07506503387043 311.5050587476675
139.13698371044666 311.8590316398595
140.19890238702283 312.2130045320516
141.26082106359905 312.5669774242437
142.32273974017528 312.9209503164358
143.38465841675145 312.9209503164358
144.44657709332768 313.2749232086278
145.86246866209598 313.2749232086278
146.92438733867215 313.2749232086278
148.34027890744045 313.2749232086278
149.7561704762087 313.2749232086278
150.81808915278492 313.2749232086278
151.88000782936115 313.2749232086278
152.9419265059373 313.2749232086278
154.00384518251354 313.2749232086278
155.06576385908977 313.2749232086278
156.12768253566594 313.2749232086278
157.18960121224217 313.2749232086278
158.2515198888184 313.2749232086278
159.31343856539456 313.2749232086278
160.3753572419708 313.2749232086278
161.43727591854696 313.2749232086278
162.4991945951232 313.2749232086278
163.5611132716994 313.2749232086278
164.62303194827558 313.2749232086278
165.6849506248518 313.2749232086278
167.1008421936201 313.2749232086278
168.16276087019628 312.9209503164358
169.2246795467725 312.5669774242437
170.28659822334873 311.8590316398595
171.3485168999249 311.1510858554754
172.7644084686932 310.4431400710913
173.82632714526943 309.381221394515
174.88824582184557 308.67327561013093
175.59619160622975 307.6113569335547
176.65811028280595 306.90341114917055
177.72002895938215 306.54943825697853
178.42797474376627 305.4875195804023
179.48989342034253 304.4256009038261
179.84386631253457 303.3636822272499
180.5518120969187 302.3017635506737
180.5518120969187 301.23984487409746
181.6137307734949 300.5318990897133
181.6137307734949 299.46998041313714
181.6137307734949 298.40806173656085
181.6137307734949 297.34614305998474
181.6137307734949 295.9302514912164
181.6137307734949 294.51435992244814
181.6137307734949 293.45244124587197
180.90578498911077 292.39052256929574
179.84386631253457 291.32860389271957
178.42797474376627 290.26668521614334
177.01208317499805 289.91271232395127
175.95016449842183 289.5587394317592
174.88824582184557 289.2047665395671
173.47235425307733 288.85079364737504
172.41043557650113 288.49682075518297
171.3485168999249 288.14284786299095
170.6405711155408 287.0809291864147
169.57865243896455 286.37298340203057
169.57865243896455 285.31106472545434
169.57865243896455 284.2491460488782
169.93262533115663 283.18722737230195
170.6405711155408 282.1253086957257
171.3485168999249 281.06339001914955
172.05646268430903 280.0014713425733
172.7644084686932 278.9395526659971
173.82632714526943 278.5855797738051
174.88824582184557 277.87763398942093
175.95016449842183 277.52366109722885
177.01208317499805 276.8157153128447
178.07400185157417 276.1077695284606
179.13592052815045 275.7537966362685
180.19783920472662 275.0458508518844
181.6137307734949 274.33790506750023
182.32167655787907 273.275986390924
183.38359523445524 272.56804060653985
184.7994868032235 271.86009482215576
185.86140547979977 271.5061219299637
186.92332415637594 270.79817614557953
188.33921572514421 269.73625746900336
189.40113440172047 269.0283116846192
190.4630530782966 268.32036590023506
191.5249717548728 267.966393008043
191.5249717548728 266.90447433146676
191.5249717548728 265.8425556548906
191.8789446470649 264.78063697831436
192.5868904314491 263.71871830173814
193.2948362158332 262.65679962516197
slice_number: 5
nb_points_on_contour: 151
141.26082106359905 287.4349020786068
140.90684817140698 286.37298340203057
140.5528752792149 285.31106472545434
139.8449294948308 283.8951731566861
139.8449294948308 282.8332544801099
139.8449294948308 281.7713358035337
139.8449294948308 280.7094171269575
139.8449294948308 279.64749845038125
139.8449294948308 278.5855797738051
139.8449294948308 277.52366109722885
139.8449294948308 276.4617424206526
139.8449294948308 275.39982374407646
139.8449294948308 274.33790506750023
139.8449294948308 273.275986390924
139.8449294948308 272.21406771434783
139.8449294948308 271.1521490377716
139.8449294948308 270.0902303611954
140.19890238702286 269.0283116846192
140.5528752792149 267.966393008043
141.26082106359905 266.90447433146676
141.9687668479832 265.8425556548906
142.32273974017528 264.78063697831436
142.67671263236733 263.71871830173814
142.67671263236733 262.65679962516197
142.67671263236733 261.59488094858574
142.32273974017528 260.1789893798175
142.32273974017528 259.11707070324127
141.26082106359905 258.4091249188571
140.19890238702286 258.05515202666504
139.13698371044666 258.05515202666504
138.07506503387043 258.4091249188571
136.65917346510216 259.11707070324127
135.59725478852596 259.8250164876254
