Study: 2.16.840.1.113669.632.20.1211.10000459551
Series: 1.3.12.2.1107.5.1.4.54693.30000007071105241303100000439
SpacingX: 0.65625
SpacingY: 0.65625
SpacingZ: 1.0

label: micronodules
localisation: peripheral/sub_pleural
slice_number: 6
nb_points_on_contour: 279
113.18214745911752 184.41524431646312
113.18214745911752 185.30873753175663
113.18214745911752 186.20223074705015
112.88431638735301 187.98921717763716
112.88431638735301 188.8827103929307
112.5937699782768 190.0710093407618
112.14596258543911 190.3695476026536
111.6981551926014 190.51881673359946
111.10107866881782 190.66808586454536
110.65327127598012 190.96662412643718
110.20546388314243 191.11589325738305
109.75765649030473 191.11589325738305
109.45911822841292 191.56370065022077
109.01131083557524 191.86223891211256
108.71277257368345 192.31004630495028
108.26496518084575 192.60858456684204
107.96642691895394 193.05639195967976
107.51861952611624 193.35493022157152
107.36935039517034 193.80273761440924
106.92154300233267 194.10127587630106
106.62300474044086 194.54908326913872
106.32446647854907 194.99689066197644
106.02592821665726 195.44469805481413
106.02592821665726 195.8925054476518
106.02592821665726 196.3403128404895
106.17519734760319 196.78812023332722
106.32446647854907 197.23592762616488
106.62300474044086 197.6837350190026
106.92154300233267 198.1315424118403
107.36935039517034 198.57934980467797
107.81715778800805 198.8778880665698
108.11569604989984 199.32569545940748
108.56350344273754 199.62423372129928
108.71277257368345 200.07204111413697
109.16057996652114 200.3705793760288
109.45911822841292 200.81838676886645
109.75765649030473 201.26619416170416
110.05619475219652 201.71400155454182
110.50400214503422 201.86327068548772
110.80254040692603 202.3110780783254
111.10107866881782 202.75888547116313
111.5488860616555 202.90815460210905
111.8474243235473 203.35596199494674
112.295231716385 203.95303851873032
112.44450084733087 204.55011504251388
112.74303910922268 204.9979224353516
113.04157737111447 205.59499895913518
113.19084650206038 206.19207548291877
113.48938476395217 206.78915200670238
113.78792302584398 207.68476679237776
113.93719215678988 208.13257418521547
114.38499954962755 208.72965070899906
114.53426868057345 209.32672723278264
114.68353781151936 209.7745346256203
114.98207607341115 210.37161114940392
115.28061433530296 210.9686876731875
115.42988346624885 211.5657641969711
115.57915259719475 212.0135715898088
115.87769085908653 212.61064811359242
116.02695999003245 213.05845550643008
116.32549825192423 213.50626289926777
116.47476738287013 213.95407029210548
116.77330564476193 214.55114681588907
117.07184390665374 214.99895420872676
117.22111303759964 215.44676160156445
117.51965129949143 216.04383812534806
117.8181895613832 216.49164551818575
118.26599695422091 216.93945291102344
118.56453521611272 217.38726030386113
119.0123426089504 217.9843368276447
119.31088087084218 218.43214422048243
119.75868826367989 218.87995161332015
120.20649565651759 219.3277590061578
120.50503391840938 219.77556639899552
120.95284131124708 220.22337379183318
121.54991783503066 220.82045031561682
121.99772522786836 221.26825770845448
122.44553262070606 221.86533423223807
122.89334001354374 222.46241075602168
123.49041653732733 223.20875641075116
123.78895479921914 223.80583293453475
124.23676219205684 224.10437119642654
124.68456958489452 224.55217858926426
125.13237697773222 224.99998598210195
125.58018437056992 225.2985242439937
126.02799176340763 225.44779337493964
126.47579915624529 225.59706250588556
126.92360654908299 225.74633163683143
127.37141394192071 225.89560076777735
127.81922133475837 225.89560076777735
128.41629785854195 226.19413902966912
128.86410525137967 226.19413902966912
129.61045090610918 226.34340816061504
130.35679656083863 226.6419464225068
131.10314221556814 226.79121555345273
131.70021873935173 226.9404846843986
132.2972952631353 227.08975381534452
133.04364091786482 227.2390229462904
133.49144831070248 227.38829207723631
134.08852483448612 227.38829207723631
134.53633222732378 227.5375612081822
134.98413962016147 227.68683033912808
135.58121614394508 227.83609947007398
136.17829266772867 227.9853686010199
136.62610006056636 228.13463773196582
137.07390745340405 228.2839068629117
137.52171484624176 228.2839068629117
137.96952223907948 228.43317599385762
138.41732963191714 228.58244512480348
138.86513702475486 228.58244512480348
139.31294441759252 228.7317142557494
139.7607518104302 228.88098338669525
140.2085592032679 229.03025251764117
140.6563665961056 229.03025251764117
141.10417398894333 229.17952164858707
141.7012505127269 229.47805991047886
142.14905790556458 229.6273290414248
142.5968652984023 229.77659817237065
143.19394182218588 230.07513643426248
143.64174921502357 230.52294382710014
144.08955660786125 230.6722129580461
144.53736400069897 230.82148208899196
144.9851713935367 230.97075121993788
145.43297878637435 231.12002035088375
145.88078617921207 231.26928948182967
146.32859357204973 230.97075121993788
146.77640096488742 230.82148208899196
147.2242083577251 230.52294382710014
147.67201575056282 230.37367469615427
148.11982314340048 230.22440556520834
148.4183614052924 229.77659817237065
148.5676305362382 229.328790779533
148.7168996671841 228.88098338669525
149.16470706002178 228.58244512480348
149.46324532191358 228.13463773196582
149.46324532191358 227.68683033912808
149.61251445285947 227.2390229462904
149.61251445285947 226.79121555345273
149.61251445285947 226.34340816061504
149.46324532191358 225.89560076777735
149.01543792907592 225.44779337493964
148.5676305362382 225.14925511304784
148.4183614052924 224.70144772021013
147.9705540124546 224.55217858926426
147.5227466196169 224.40290945831836
147.07493922677924 224.2536403273724
146.62713183394152 224.2536403273724
146.1793244411038 224.10437119642654
145.73151704826614 224.10437119642654
145.28370965542842 224.10437119642654
144.83590226259074 224.10437119642654
144.38809486975305 224.10437119642654
143.9402874769154 224.10437119642654
143.49248008407767 224.10437119642654
143.04467269124 224.10437119642654
142.5968652984023 224.10437119642654
142.14905790556458 224.10437119642654
141.7012505127269 224.2536403273724
141.2534431198892 224.2536403273724
139.68911284615842 223.72894578937775
138.79561963086496 223.43111471761324
137.90212641557142 223.1332836458488
136.71080212851342 222.53762150231978
135.8173089132199 222.23979043055527
134.92381569792636 221.34629721526176
134.0303224826328 220.75063507173275
133.13682926733935 220.15497292820373
132.24333605204583 219.55931078467466
131.05201176498778 218.6658175693812
130.1585185496943 218.0701554258522
129.26502533440078 217.47449328232324
128.26702872759608 217.08872204196933
127.96849046570426 216.64091464913167
127.52068307286659 216.34237638723985
127.07287568002889 215.89456899440216
126.62506828719118 215.59603073251037
126.1772608943535 215.14822333967268
125.87872263246169 214.700415946835
125.58018437056991 214.25260855399728
125.43091523962401 213.8048011611596
125.1323769777322 213.3569937683219
125.1323769777322 212.9091863754842
124.98310784678631 212.46137898264652
124.98310784678631 212.0135715898088
124.83383871584041 211.56576419697112
124.53530045394861 211.11795680413343
124.38603132300271 210.67014941129574
124.08749306111093 210.22234201845805
123.63968566827323 210.07307288751215
123.49041653732733 209.62526549467444
123.19187827543554 209.17745810183675
122.74407088259784 208.87891983994496
122.44553262070605 208.43111244710727
122.14699435881425 207.98330505426958
121.84845609692245 207.53549766143186
121.40064870408476 207.08769026859417
121.25137957313886 206.63988287575648
121.10211044219297 206.1920754829188
120.95284131124707 205.7442680900811
120.80357218030117 205.2964606972434
120.65430304935528 204.8486533044057
120.65430304935528 204.400845911568
120.65430304935528 203.95303851873032
120.50503391840937 203.50523112589264
120.50503391840937 202.75888547116313
120.50503391840937 202.31107807832544
120.50503391840937 201.86327068548775
120.35576478746347 201.26619416170416
120.35576478746347 200.81838676886645
120.35576478746347 200.22131024508286
120.05722652557168 199.77350285224517
119.90795739462578 199.32569545940748
119.60941913273399 198.8778880665698
119.60941913273399 198.4300806737321
119.46015000178808 197.9822732808944
119.31088087084218 197.5344658880567
119.31088087084218 197.086658495219
119.31088087084218 196.63885110238132
119.75868826367989 196.48958197143543
120.35576478746347 196.3403128404895
120.80357218030117 196.3403128404895
121.25137957313886 196.3403128404895
121.69918696597657 196.3403128404895
122.14699435881425 196.3403128404895
122.59480175165194 196.19104370954364
122.74407088259784 195.74323631670592
123.19187827543554 195.29542892386823
123.49041653732733 194.84762153103054
123.49041653732733 194.39981413819285
123.63968566827323 193.95200674535516
123.63968566827323 193.50419935251745
123.63968566827323 193.05639195967976
123.63968566827323 192.60858456684207
123.63968566827323 192.16077717400438
